uid,model,split_manual,cell_line_manual,obj_f1_manual,obj_precision_manual,obj_recall_manual,pred_count_manual,gt_count_manual,pix_dice_manual,split_pred,cell_line_pred,obj_f1_pred,obj_precision_pred,obj_recall_pred,pred_count_pred,gt_count_pred,pix_dice_pred,split,subset,delta_obj_f1,delta_pred_ct,delta_gt_ct
ncih2170_antibiotics_ps_g_45,ecCount (peaks),val,NCI-H2170,0.8983957219251337,0.9032258064419008,0.8936170212670892,99,94,0.3172578716620167,val,NCI-H2170,0.8901734104046243,0.8953488371988912,0.8850574712541946,93,87,0.3408564814814814,val,val+test (held out),-0.008222311520509451,-6,-7
ncih2170_antibiotics_ps_g_46,ecCount (peaks),train,NCI-H2170,0.9364548494983278,0.9271523178746548,0.9459459459395544,154,148,0.3447575526783447,train,NCI-H2170,0.6298850574712643,0.470790378005255,0.951388888882282,294,144,0.2255346727154893,train,train (SEEN by ROI model),-0.30656979202706347,140,-4
ncih2170_antibiotics_ps_g_47,ecCount (peaks),train,NCI-H2170,0.967479674796748,0.9958158995795068,0.9407114624487338,485,506,0.3950062034739454,train,NCI-H2170,0.9653767820773932,0.9957983193256392,0.9367588932787811,481,506,0.4183153718299287,train,train (SEEN by ROI model),-0.002102892719354821,-4,0
ncih2170_antibiotics_ps_g_48,ecCount (peaks),train,NCI-H2170,0.9703808180535968,0.9913544668559328,0.9502762430912975,356,362,0.37454467538033,train,NCI-H2170,0.9583333333333334,0.963687150835297,0.9530386740305165,367,362,0.4022724004027038,train,train (SEEN by ROI model),-0.012047484720263402,11,0
ncih2170_antibiotics_ps_g_49,ecCount (peaks),train,NCI-H2170,0.948955916473318,0.9831730769207137,0.9170403587423384,425,446,0.2942836979534227,train,NCI-H2170,0.9410404624277456,0.9713603818592568,0.9125560538096132,428,446,0.3285532764567072,train,train (SEEN by ROI model),-0.007915454045572368,3,0
ncih2170_antibiotics_ps_g_50,ecCount (peaks),train,NCI-H2170,0.9680851063829788,0.9784946236524068,0.9578947368387444,283,285,0.2418743228602383,train,NCI-H2170,0.9680851063829788,0.9784946236524068,0.9578947368387444,283,285,0.2844155844155844,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_g_51,ecCount (peaks),val,NCI-H2170,0.9655172413793104,0.9545454545346074,0.976744186035154,95,86,0.2813429664258393,val,NCI-H2170,0.96,0.9473684210401662,0.9729729729598248,83,74,0.2943694435297991,val,val+test (held out),-0.0055172413793104225,-12,-12
ncih2170_antibiotics_ps_g_54,ecCount (peaks),test,NCI-H2170,0.796420581655481,0.6716981132050125,0.9780219780166044,282,182,0.2271220159151193,test,NCI-H2170,0.7702702702702703,0.6428571428547262,0.9606741572979738,288,178,0.2293462266134118,test,val+test (held out),-0.026150311385210734,6,-4
ncih2170_antibiotics_ps_g_55,ecCount (peaks),train,NCI-H2170,0.9635416666666666,0.9414758269696146,0.9866666666640356,418,375,0.2952759724512562,train,NCI-H2170,0.9608355091383812,0.9363867684454544,0.9865951742600896,417,373,0.3205447165117193,train,train (SEEN by ROI model),-0.0027061575282854022,-1,-2
ncih2170_antibiotics_ps_g_56,ecCount (peaks),test,NCI-H2170,0.96045197740113,0.9444444444391976,0.9770114942472586,189,174,0.2542911633820724,test,NCI-H2170,0.9593023255813954,0.9428571428517551,0.9763313609409684,183,169,0.2777696042371634,test,val+test (held out),-0.0011496518197345873,-6,-5
ncih2170_antibiotics_ps_g_60,ecCount (peaks),train,NCI-H2170,0.948051948051948,0.9358974358854372,0.9605263157768352,78,76,0.2797202797202797,train,NCI-H2170,0.9290322580645162,0.8999999999887499,0.9599999999872,80,75,0.2964705882352941,train,train (SEEN by ROI model),-0.019019689987431865,2,-1
ncih2170_antibiotics_ps_g_61,ecCount (peaks),train,NCI-H2170,0.9534246575342464,0.945652173907904,0.9613259668455176,198,181,0.2683174345443475,train,NCI-H2170,0.9111111111111112,0.9162011173133172,0.9060773480612924,183,181,0.2987875288683603,train,train (SEEN by ROI model),-0.04231354642313523,-15,0
ncih2170_antibiotics_ps_g_62,ecCount (peaks),train,NCI-H2170,0.9478079331941544,0.9659574468044002,0.9303278688486464,239,244,0.210224558050645,train,NCI-H2170,0.9456066945606696,0.9658119658078383,0.9262295081929254,238,244,0.2457794343345757,train,train (SEEN by ROI model),-0.002201238633484759,-1,0
ncih2170_antibiotics_ps_g_63,ecCount (peaks),val,NCI-H2170,0.967741935483871,0.9740259740133242,0.961538461526134,77,78,0.286848635235732,val,NCI-H2170,0.9554140127388536,0.9493670885955776,0.961538461526134,79,78,0.3171629307460689,val,val+test (held out),-0.012327922745017372,2,0
ncih2170_antibiotics_ps_g_64,ecCount (peaks),test,NCI-H2170,0.9657142857142856,0.9388888888862807,0.9941176470558996,365,340,0.1684669939989088,test,NCI-H2170,0.970414201183432,0.9507246376784038,0.9909365558882448,349,331,0.2087810868897758,test,val+test (held out),0.004699915469146387,-16,-9
ncih2170_antibiotics_ps_g_65,ecCount (peaks),test,NCI-H2170,0.984375,0.9843749999948732,0.9843749999948732,197,192,0.2630017797112913,test,NCI-H2170,0.984126984126984,0.9841269841217772,0.9841269841217772,195,189,0.3011456628477905,test,val+test (held out),-0.00024801587301603867,-2,-3
ncih2170_antibiotics_ps_g_66,ecCount (peaks),train,NCI-H2170,0.9440993788819876,0.92682926828138,0.9620253164435186,85,79,0.1397748592870544,train,NCI-H2170,0.95,0.938271604926688,0.9620253164435186,84,79,0.1835625199872081,train,train (SEEN by ROI model),0.0059006211180123724,-1,0
ncih2170_antibiotics_ps_g_67,ecCount (peaks),test,NCI-H2170,0.978021978021978,0.9673913043373108,0.9888888888779012,94,90,0.2525083612040134,test,NCI-H2170,0.9717514124293786,0.9555555555449382,0.9885057471150746,92,87,0.2704750801515593,test,val+test (held out),-0.00627056559259942,-2,-3
ncih2170_antibiotics_ps_g_68,ecCount (peaks),test,NCI-H2170,0.961038961038961,0.973684210513504,0.9487179487057856,77,78,0.2411910669975186,test,NCI-H2170,0.961038961038961,0.973684210513504,0.9487179487057856,77,78,0.2667574004763525,test,val+test (held out),0.0,0,0
ncih2170_antibiotics_ps_g_69,ecCount (peaks),test,NCI-H2170,0.8275862068965517,0.8780487804663891,0.7826086956351608,41,46,0.2404951370468611,test,NCI-H2170,0.7422680412371134,0.7058823529273357,0.7826086956351608,51,46,0.2477309129738387,test,val+test (held out),-0.08531816565943828,10,0
ncih2170_antibiotics_ps_g_71,ecCount (peaks),train,NCI-H2170,0.9745222929936306,0.9745222929874237,0.9745222929874237,163,157,0.2413461538461538,train,NCI-H2170,0.9681528662420382,0.9620253164496076,0.9743589743527286,163,156,0.2860888087825659,train,train (SEEN by ROI model),-0.006369426751592355,0,-1
ncih2170_antibiotics_ps_g_72,ecCount (peaks),test,NCI-H2170,0.9481481481481482,0.9696969696896236,0.9275362318773368,135,138,0.1989292758523528,test,NCI-H2170,0.9438202247191012,0.96183206106136,0.926470588228482,134,136,0.2235248143806174,test,val+test (held out),-0.004327923429046976,-1,-2
ncih2170_antibiotics_ps_g_74,ecCount (peaks),train,NCI-H2170,0.974477958236659,0.9633027522891592,0.985915492953118,220,213,0.1925741694794812,train,NCI-H2170,0.9766355140186916,0.967592592588113,0.9858490565991234,218,212,0.2332439678284182,train,train (SEEN by ROI model),0.002157555782032694,-2,-1
ncih2170_antibiotics_ps_g_76,ecCount (peaks),test,NCI-H2170,0.8791208791208791,0.8695652173818526,0.8888888888790123,95,90,0.2045738045738045,test,NCI-H2170,0.8837209302325582,0.8837209302222823,0.8837209302222823,89,86,0.2500747831289261,test,val+test (held out),0.004600051111679049,-6,-4
ncih2170_antibiotics_ps_g_77,ecCount (peaks),train,NCI-H2170,0.926605504587156,0.9528301886702564,0.9017857142776626,110,112,0.2079002079002079,train,NCI-H2170,0.9116279069767442,0.9245283018780704,0.899082568799091,110,109,0.2480436329143941,train,train (SEEN by ROI model),-0.01497759761041173,0,-3
ncih2170_antibiotics_ps_g_81,ecCount (peaks),train,NCI-H2170,0.955631399317406,0.9790209790141328,0.9333333333271112,143,150,0.1963770018377527,train,NCI-H2170,0.9553264604810996,0.9788732394297264,0.9328859060340076,142,149,0.228175687989794,train,train (SEEN by ROI model),-0.00030493883630644536,-1,-1
ncih2170_antibiotics_ps_g_85,ecCount (peaks),train,NCI-H2170,0.961730449251248,0.9262820512790824,0.99999999999654,317,289,0.2173140390962173,train,NCI-H2170,0.932258064516129,0.8731117824747037,0.99999999999654,337,289,0.239041208340174,train,train (SEEN by ROI model),-0.02947238473511893,20,0
ncih2170_antibiotics_ps_g_86,ecCount (peaks),val,NCI-H2170,0.9248554913294798,0.9090909090805784,0.9411764705771626,93,85,0.1763180639585134,val,NCI-H2170,0.9195402298850576,0.8988764044842823,0.9411764705771626,94,85,0.1985528219971056,val,val+test (held out),-0.005315261444422181,1,0
ncih2170_antibiotics_ps_g_88_a,ecCount (peaks),train,NCI-H2170,0.9592760180995475,0.999999999990566,0.9217391304267676,106,115,0.2840236686390532,train,NCI-H2170,0.7247386759581882,0.5977011494218524,0.9203539822927402,176,113,0.2194207836456558,train,train (SEEN by ROI model),-0.23453734214135935,70,-2
ncih2170_antibiotics_ps_g_88_b,ecCount (peaks),train,NCI-H2170,0.951219512195122,0.935999999992512,0.9669421487523392,127,121,0.1867245657568238,train,NCI-H2170,0.5078125,0.3693181818160834,0.8124999999898437,176,80,0.1034990791896869,train,train (SEEN by ROI model),-0.443407012195122,49,-41
ncih2170_antibiotics_ps_g_89,ecCount (peaks),val,NCI-H2170,0.9090909090909092,0.9473684210426592,0.8737864077585069,102,103,0.274671669793621,val,NCI-H2170,0.91,0.9381443298872356,0.8834951456224903,103,103,0.3051535922823051,val,val+test (held out),0.0009090909090908594,1,0
ncih2170_antibiotics_ps_g_90,ecCount (peaks),train,NCI-H2170,0.9881422924901184,0.9920634920556184,0.984251968496187,126,127,0.2736394040741867,train,NCI-H2170,0.9881422924901184,0.9920634920556184,0.984251968496187,126,127,0.3082691106019579,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_g_91,ecCount (peaks),train,NCI-H2170,0.9640287769784172,0.971014492751864,0.957142857141148,561,560,0.1693266662100143,train,NCI-H2170,0.9303135888501742,0.908163265304578,0.9535714285697258,596,560,0.2034917642834702,train,train (SEEN by ROI model),-0.03371518812824292,35,0
ncih2170_antibiotics_ps_g_92,ecCount (peaks),train,NCI-H2170,0.9642857142857144,0.9999999999925928,0.9310344827521998,135,145,0.2296703296703296,train,NCI-H2170,0.926829268292683,0.9300699300634262,0.9236111111046972,143,144,0.2540848173306407,train,train (SEEN by ROI model),-0.03745644599303144,8,-1
ncih2170_antibiotics_ps_g_94,ecCount (peaks),train,NCI-H2170,0.9307359307359307,0.9471365638724796,0.9148936170173836,238,235,0.2478451780777362,train,NCI-H2170,0.9635036496350364,0.9496402877629524,0.9777777777705352,150,135,0.2808356039963669,train,train (SEEN by ROI model),0.03276771889910568,-88,-100
ncih2170_antibiotics_ps_g_95,ecCount (peaks),train,NCI-H2170,0.9717514124293786,0.9885057471207558,0.955555555550247,177,180,0.2340012928248222,train,NCI-H2170,0.9635854341736696,0.9717514124238884,0.955555555550247,180,180,0.2608187134502924,train,train (SEEN by ROI model),-0.008165978255708972,3,0
ncih2170_antibiotics_ps_g_96,ecCount (peaks),test,NCI-H2170,0.979552093476144,0.9940711462430948,0.9654510556603352,511,521,0.2837143495420359,test,NCI-H2170,0.976470588235294,0.9940119760459202,0.9595375722524864,506,519,0.3183987682832948,test,val+test (held out),-0.0030815052408500465,-5,-2
ncih2170_antibiotics_ps_g_97,ecCount (peaks),train,NCI-H2170,0.9575757575757576,0.9753086419712952,0.9404761904724585,248,252,0.283076923076923,train,NCI-H2170,0.9516129032258064,0.9672131147501344,0.9365079365042204,249,252,0.3183202099737532,train,train (SEEN by ROI model),-0.005962854349951252,1,0
ncih2170_antibiotics_ps_g_98,ecCount (peaks),train,NCI-H2170,0.937888198757764,0.9741935483808116,0.9041916167610528,155,167,0.2546583850931677,train,NCI-H2170,0.9292307692307692,0.955696202525597,0.9041916167610528,158,167,0.2875347165495834,train,train (SEEN by ROI model),-0.008657429526994775,3,0
ncih2170_antibiotics_ps_g_99,ecCount (peaks),val,NCI-H2170,0.9687137891077636,0.9732246798591696,0.9642445213368348,871,867,0.2781439377184058,val,NCI-H2170,0.974390243902439,0.9852034525265287,0.96381182147049,823,829,0.31506456241033,val,val+test (held out),0.0056764547946753785,-48,-38
ncih2170_cart_72h_blank_ctrl_19,ecCount (peaks),train,NCI-H2170,0.9012658227848102,0.9621621621569614,0.8476190476150114,216,210,0.2014051522248243,train,NCI-H2170,0.8979591836734694,0.961748633874526,0.8421052631538656,213,209,0.2221675482839217,train,train (SEEN by ROI model),-0.00330663911134077,-3,-1
ncih2170_cart_72h_blank_ctrl_28,ecCount (peaks),train,NCI-H2170,0.73125,0.9069767441790156,0.612565445022971,143,191,0.1381851681252879,train,NCI-H2170,0.7267080745341615,0.8931297709855487,0.612565445022971,144,191,0.1614276358873608,train,train (SEEN by ROI model),-0.004541925465838426,1,0
ncih2170_cart_72h_blank_ctrl_30,ecCount (peaks),test,NCI-H2170,0.8710990502035278,0.9697885196345324,0.7906403940867226,371,406,0.1010480522048645,test,NCI-H2170,0.8760330578512396,0.9636363636334436,0.8030303030282752,366,396,0.1422524460481576,test,val+test (held out),0.004934007647711791,-5,-10
ncih2170_cart_72h_blank_ctrl_31,ecCount (peaks),test,NCI-H2170,0.8491620111731844,0.999999999986842,0.7378640776627392,76,103,0.2062741727546196,test,NCI-H2170,0.8539325842696629,0.999999999986842,0.7450980392083814,76,102,0.2368257904525728,test,val+test (held out),0.0047705730964785475,0,-1
ncih2170_cart_72h_blank_ctrl_32,ecCount (peaks),train,NCI-H2170,0.78125,0.8064516128945542,0.7575757575681052,98,99,0.1194845763373682,train,NCI-H2170,0.8172043010752689,0.8735632183807636,0.7676767676690134,91,99,0.1507150715071507,train,train (SEEN by ROI model),0.03595430107526887,-7,0
ncih2170_cart_72h_blank_ctrl_33,ecCount (peaks),test,NCI-H2170,0.6825396825396826,0.9347826086753308,0.5374999999932812,47,80,0.1259842519685039,test,NCI-H2170,0.7058823529411765,0.9333333333125928,0.5675675675598977,46,74,0.1539192399049881,test,val+test (held out),0.02334267040149396,-1,-6
ncih2170_cart_72h_blank_ctrl_34,ecCount (peaks),train,NCI-H2170,0.8481012658227848,0.9571428571291836,0.7613636363549845,72,88,0.123076923076923,train,NCI-H2170,0.8516129032258064,0.956521739116572,0.7674418604561926,71,86,0.1520912547528517,train,train (SEEN by ROI model),0.003511637403021628,-1,-2
ncih2170_cart_72h_blank_ctrl_35,ecCount (peaks),train,NCI-H2170,0.7829181494661922,0.9734513274250136,0.6547619047580074,115,168,0.2481040086673889,train,NCI-H2170,0.7985074626865671,0.981651376137783,0.6729559748385349,111,159,0.3052523171987641,train,train (SEEN by ROI model),0.015589313220374934,-4,-9
ncih2170_cart_72h_blank_ctrl_36,ecCount (peaks),train,NCI-H2170,0.9044585987261148,0.9999999999859156,0.8255813953392374,75,86,0.1672240802675585,train,NCI-H2170,0.9210526315789472,0.9999999999857142,0.8536585365749554,74,82,0.1849710982658959,train,train (SEEN by ROI model),0.016594032852832452,-1,-4
ncih2170_cart_72h_blank_ctrl_38,ecCount (peaks),train,NCI-H2170,0.7228915662650602,0.9677419354734652,0.5769230769193787,95,156,0.2337976983646275,train,NCI-H2170,0.6720647773279352,0.8829787233948619,0.5424836601271733,94,153,0.2736409319323892,train,train (SEEN by ROI model),-0.050826788937125,-1,-3
ncih2170_cart_72h_blank_ctrl_39,ecCount (peaks),train,NCI-H2170,0.7157190635451505,0.9727272727184296,0.5661375661345708,111,189,0.1833927661742231,train,NCI-H2170,0.726643598615917,0.9813084112057822,0.5769230769199071,108,182,0.2349243763504223,train,train (SEEN by ROI model),0.010924535070766517,-3,-7
ncih2170_cart_72h_blank_ctrl_5,ecCount (peaks),val,NCI-H2170,0.7924528301886793,0.969230769215858,0.6702127659503169,67,94,0.1280458671763019,val,NCI-H2170,0.8211920529801324,0.9687499999848632,0.7126436781527282,65,87,0.1763425253991291,val,val+test (held out),0.028739222791453134,-2,-7
ncih2170_cart_72h_blank_ctrl_50,ecCount (peaks),train,NCI-H2170,0.8428571428571429,0.90076335877175,0.7919463087195172,139,149,0.1607905982905983,train,NCI-H2170,0.8646616541353384,0.9274193548312304,0.8098591549238743,131,142,0.197678916827853,train,train (SEEN by ROI model),0.021804511278195493,-8,-7
ncih2170_cart_72h_blank_ctrl_51,ecCount (peaks),test,NCI-H2170,0.968421052631579,0.9787234042344952,0.958333333313368,57,48,0.3443223443223443,test,NCI-H2170,0.968421052631579,0.9787234042344952,0.958333333313368,57,48,0.328125,test,val+test (held out),0.0,0,0
ncih2170_cart_72h_blank_ctrl_52,ecCount (peaks),test,NCI-H2170,0.9652351738241308,0.9711934156338634,0.9593495934920352,257,246,0.3135035938216853,test,NCI-H2170,0.93812375249501,0.910852713174764,0.967078189296432,272,243,0.328525641025641,test,val+test (held out),-0.02711142132912081,15,-3
ncih2170_cart_72h_blank_ctrl_53,ecCount (peaks),val,NCI-H2170,0.8521739130434782,0.8305084745621948,0.874999999984375,69,56,0.2055384615384615,val,NCI-H2170,0.8347826086956521,0.8135593220201092,0.8571428571275511,68,56,0.22013860578883,val,val+test (held out),-0.017391304347826098,-1,0
ncih2170_cart_72h_blank_ctrl_55,ecCount (peaks),train,NCI-H2170,0.9074074074074074,0.9423076922895712,0.874999999984375,56,56,0.3241758241758242,train,NCI-H2170,0.9158878504672896,0.9423076922895712,0.8909090908928926,56,55,0.3432624113475177,train,train (SEEN by ROI model),0.008480443059882159,0,-1
ncih2170_cart_72h_blank_ctrl_56,ecCount (peaks),train,NCI-H2170,0.9660377358490566,0.962406015030358,0.9696969696896236,142,132,0.308815272318922,train,NCI-H2170,0.9381818181818182,0.9020979020915938,0.9772727272653238,152,132,0.3148014440433213,train,train (SEEN by ROI model),-0.027855917667238383,10,0
ncih2170_cart_72h_blank_ctrl_57,ecCount (peaks),train,NCI-H2170,0.9605263157894736,0.9480519480396356,0.9733333333203557,88,75,0.3171307220386975,train,NCI-H2170,0.9668874172185432,0.9605263157768352,0.9733333333203557,87,75,0.3453056080655324,train,train (SEEN by ROI model),0.006361101429069649,-1,0
ncih2170_cart_72h_blank_ctrl_59,ecCount (peaks),test,NCI-H2170,0.4976525821596244,0.3354430379725605,0.9636363636188432,171,55,0.1906058543226685,test,NCI-H2170,0.7008547008547008,0.539473684203428,0.9999999999756098,84,41,0.2650968477022408,test,val+test (held out),0.20320211869507643,-87,-14
ncih2170_cart_72h_blank_ctrl_61,ecCount (peaks),train,NCI-H2170,0.9292929292929292,0.8846153845983729,0.9787234042344952,55,47,0.363499245852187,train,NCI-H2170,0.9292929292929292,0.8846153845983729,0.9787234042344952,55,47,0.3796576032225579,train,train (SEEN by ROI model),0.0,0,0
ncih2170_cart_72h_blank_ctrl_62,ecCount (peaks),test,NCI-H2170,0.9551451187335092,0.9282051282003684,0.9836956521685668,225,184,0.2648109836373895,test,NCI-H2170,0.8333333333333334,0.7258064516099766,0.9782608695599008,276,184,0.2505353319057816,test,val+test (held out),-0.12181178540017579,51,0
ncih2170_cart_72h_blank_ctrl_64,ecCount (peaks),train,NCI-H2170,0.9574468085106383,0.9574468084902672,0.9574468084902672,51,47,0.4144427001569858,train,NCI-H2170,0.9574468085106383,0.9574468084902672,0.9574468084902672,50,47,0.4061505832449629,train,train (SEEN by ROI model),0.0,-1,0
