uid,split,cell_line,cond,model,pred_count,gt_count,experiment,agent,dose,timepoint_h,arm,batch_group,confirmed,group_label
ncih2170_ctrl_1_60,val,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),541,567,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_61,test,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),251,251,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_62,test,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),434,478,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_65,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),237,230,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_66,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),288,283,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_68,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),224,226,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_70,val,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),104,115,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_82,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),392,404,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_86,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),348,359,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_88,test,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),303,341,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_89,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),753,832,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_90,test,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),76,87,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_94,test,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),275,299,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_95,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),206,215,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_98,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),117,119,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_1_99,train,NCI-H2170,ncih2170_ctrl_1,ecCount (threshold mask),215,221,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_102,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),240,257,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_103,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),105,107,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_105,test,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),174,184,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_106,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),808,909,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_107,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),110,116,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_110,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),488,526,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_112,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),197,217,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_114,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),461,503,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_115,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),359,371,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_116,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),87,94,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_117,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),180,172,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_118,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),469,523,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_119,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),253,282,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_121,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),393,418,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_122,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),148,194,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_123,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),393,430,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_124,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),159,163,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_125,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),384,413,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_126,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),181,196,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_127,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),363,378,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_129,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),199,220,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_130,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),202,228,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_132,test,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),270,274,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_133,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),479,557,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_134,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),373,390,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_136,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),307,314,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_139,test,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),241,246,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_141,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),109,114,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_143,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),184,191,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_22,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),371,438,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_24,test,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),563,642,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_27,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),469,520,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_28,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),257,259,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_29,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),168,170,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_30,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),513,572,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_31,val,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),83,89,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_35,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),601,604,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_40,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),283,297,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_41,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),652,742,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_92,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),375,436,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_93,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),259,287,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_94,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),143,146,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_96,test,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),89,96,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_ctrl_2_99,train,NCI-H2170,ncih2170_ctrl_2,ecCount (threshold mask),284,290,drug,control,,,control,h2170_ctrl,False,NCI-H2170 · control
ncih2170_jc_jq1_ic50_24h_1,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),70,83,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_100,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),38,38,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_101,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),88,99,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_104,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),62,74,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_106,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),204,239,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_108,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),184,211,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_111,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),110,128,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_112,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),277,308,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_113,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),153,200,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_114,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),208,250,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_115,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),147,180,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_117,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),110,135,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_118,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),88,105,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_119,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),145,177,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_120,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),116,143,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_17,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),28,35,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_2,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),617,783,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_21,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),165,180,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_23,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),110,110,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_24,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),83,99,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_25,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),82,93,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_26,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),135,142,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_27,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),410,438,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_29,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),178,201,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_30,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),150,163,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_31,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),234,274,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_33,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),119,121,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_36,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),234,273,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_38,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),60,59,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_40,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),319,406,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_41,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),61,69,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_42,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),46,51,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_47,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),93,120,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_48,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),185,223,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_5,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),64,86,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_50,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),65,72,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_51,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),306,323,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_53,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),99,127,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_54,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),79,101,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_56,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),230,265,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_61,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),42,50,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_62,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),139,155,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_64,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),92,102,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_66,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),222,246,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_67,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),103,118,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_68,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),149,160,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_69,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),56,62,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_7,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),264,328,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_72,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),87,94,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_73,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),109,123,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_74,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),264,314,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_75,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),107,111,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_76_a,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),128,149,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_79,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),91,110,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_84,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),58,64,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_86,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),159,193,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_89,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),115,134,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_90,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),89,134,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_91,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),110,125,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_92,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),123,141,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_93,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),290,419,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_94,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),135,135,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_95,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),50,58,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_96,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),56,69,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_97,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),41,53,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_98,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,ecCount (threshold mask),83,97,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_lap_ic50_24h_10,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),107,103,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_101,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),235,278,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_102,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),112,125,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_104,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),132,151,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_106,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),138,166,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_108,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),68,70,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_109,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),86,99,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_11,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),78,89,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_112,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),187,210,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_114,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,ecCount (threshold mask),46,50,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
