Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
images/gt_coords/sum159pt_dc_ctrl_38.npy	images/rgb/sum159pt_dc_ctrl_38.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		14
images/gt_coords/sum159pt_dc_ctrl_39.npy	images/rgb/sum159pt_dc_ctrl_39.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_4.npy	images/rgb/sum159pt_dc_ctrl_4.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_40.npy	images/rgb/sum159pt_dc_ctrl_40.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		9
images/gt_coords/sum159pt_dc_ctrl_41.npy	images/rgb/sum159pt_dc_ctrl_41.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		7
images/gt_coords/sum159pt_dc_ctrl_42.npy	images/rgb/sum159pt_dc_ctrl_42.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_43.npy	images/rgb/sum159pt_dc_ctrl_43.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		8
images/gt_coords/sum159pt_dc_ctrl_44.npy	images/rgb/sum159pt_dc_ctrl_44.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_ctrl_45.npy	images/rgb/sum159pt_dc_ctrl_45.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_46.npy	images/rgb/sum159pt_dc_ctrl_46.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_47.npy	images/rgb/sum159pt_dc_ctrl_47.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_48.npy	images/rgb/sum159pt_dc_ctrl_48.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		31
images/gt_coords/sum159pt_dc_ctrl_49.npy	images/rgb/sum159pt_dc_ctrl_49.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_ctrl_5.npy	images/rgb/sum159pt_dc_ctrl_5.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_50.npy	images/rgb/sum159pt_dc_ctrl_50.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_ctrl_51.npy	images/rgb/sum159pt_dc_ctrl_51.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_52_ab.npy	images/rgb/sum159pt_dc_ctrl_52_ab.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		8
images/gt_coords/sum159pt_dc_ctrl_53.npy	images/rgb/sum159pt_dc_ctrl_53.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_54.npy	images/rgb/sum159pt_dc_ctrl_54.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_ctrl_55.npy	images/rgb/sum159pt_dc_ctrl_55.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_56.npy	images/rgb/sum159pt_dc_ctrl_56.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_58.npy	images/rgb/sum159pt_dc_ctrl_58.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		10
images/gt_coords/sum159pt_dc_ctrl_59_ab.npy	images/rgb/sum159pt_dc_ctrl_59_ab.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		9
images/gt_coords/sum159pt_dc_ctrl_6.npy	images/rgb/sum159pt_dc_ctrl_6.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_60.npy	images/rgb/sum159pt_dc_ctrl_60.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_61.npy	images/rgb/sum159pt_dc_ctrl_61.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_62.npy	images/rgb/sum159pt_dc_ctrl_62.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		4
images/gt_coords/sum159pt_dc_ctrl_63.npy	images/rgb/sum159pt_dc_ctrl_63.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		12
images/gt_coords/sum159pt_dc_ctrl_64.npy	images/rgb/sum159pt_dc_ctrl_64.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		10
images/gt_coords/sum159pt_dc_ctrl_65.npy	images/rgb/sum159pt_dc_ctrl_65.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		15
images/gt_coords/sum159pt_dc_ctrl_66.npy	images/rgb/sum159pt_dc_ctrl_66.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		15
images/gt_coords/sum159pt_dc_ctrl_67.npy	images/rgb/sum159pt_dc_ctrl_67.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_68.npy	images/rgb/sum159pt_dc_ctrl_68.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_ctrl_69.npy	images/rgb/sum159pt_dc_ctrl_69.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		4
images/gt_coords/sum159pt_dc_ctrl_7.npy	images/rgb/sum159pt_dc_ctrl_7.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_70.npy	images/rgb/sum159pt_dc_ctrl_70.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_71.npy	images/rgb/sum159pt_dc_ctrl_71.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		6
images/gt_coords/sum159pt_dc_ctrl_72.npy	images/rgb/sum159pt_dc_ctrl_72.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		8
images/gt_coords/sum159pt_dc_ctrl_73.npy	images/rgb/sum159pt_dc_ctrl_73.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_75.npy	images/rgb/sum159pt_dc_ctrl_75.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		4
images/gt_coords/sum159pt_dc_ctrl_76.npy	images/rgb/sum159pt_dc_ctrl_76.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		7
images/gt_coords/sum159pt_dc_ctrl_77.npy	images/rgb/sum159pt_dc_ctrl_77.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		6
images/gt_coords/sum159pt_dc_ctrl_78.npy	images/rgb/sum159pt_dc_ctrl_78.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		6
images/gt_coords/sum159pt_dc_ctrl_79.npy	images/rgb/sum159pt_dc_ctrl_79.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		11
images/gt_coords/sum159pt_dc_ctrl_8.npy	images/rgb/sum159pt_dc_ctrl_8.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_80.npy	images/rgb/sum159pt_dc_ctrl_80.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_81.npy	images/rgb/sum159pt_dc_ctrl_81.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		8
images/gt_coords/sum159pt_dc_ctrl_82.npy	images/rgb/sum159pt_dc_ctrl_82.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_83.npy	images/rgb/sum159pt_dc_ctrl_83.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		4
images/gt_coords/sum159pt_dc_ctrl_84.npy	images/rgb/sum159pt_dc_ctrl_84.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_85.npy	images/rgb/sum159pt_dc_ctrl_85.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_86.npy	images/rgb/sum159pt_dc_ctrl_86.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		31
images/gt_coords/sum159pt_dc_ctrl_87.npy	images/rgb/sum159pt_dc_ctrl_87.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		24
images/gt_coords/sum159pt_dc_ctrl_88.npy	images/rgb/sum159pt_dc_ctrl_88.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		23
images/gt_coords/sum159pt_dc_ctrl_89.npy	images/rgb/sum159pt_dc_ctrl_89.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		9
images/gt_coords/sum159pt_dc_ctrl_9.npy	images/rgb/sum159pt_dc_ctrl_9.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		3
images/gt_coords/sum159pt_dc_ctrl_90.npy	images/rgb/sum159pt_dc_ctrl_90.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		10
images/gt_coords/sum159pt_dc_ctrl_91.npy	images/rgb/sum159pt_dc_ctrl_91.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_92.npy	images/rgb/sum159pt_dc_ctrl_92.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		5
images/gt_coords/sum159pt_dc_ctrl_93.npy	images/rgb/sum159pt_dc_ctrl_93.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		4
images/gt_coords/sum159pt_dc_ctrl_94.npy	images/rgb/sum159pt_dc_ctrl_94.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		6
images/gt_coords/sum159pt_dc_ctrl_95.npy	images/rgb/sum159pt_dc_ctrl_95.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		2
images/gt_coords/sum159pt_dc_ctrl_96.npy	images/rgb/sum159pt_dc_ctrl_96.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		30
images/gt_coords/sum159pt_dc_ctrl_97.npy	images/rgb/sum159pt_dc_ctrl_97.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		4
images/gt_coords/sum159pt_dc_ctrl_98.npy	images/rgb/sum159pt_dc_ctrl_98.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		6
images/gt_coords/sum159pt_dc_ctrl_99.npy	images/rgb/sum159pt_dc_ctrl_99.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_ctrl_p13_2_1.npy	images/rgb/sum159pt_dc_ctrl_p13_2_1.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_ctrl	extension		0
images/gt_coords/sum159pt_dc_dmso_72hr_1.npy	images/rgb/sum159pt_dc_dmso_72hr_1.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_10.npy	images/rgb/sum159pt_dc_dmso_72hr_10.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		0
images/gt_coords/sum159pt_dc_dmso_72hr_100.npy	images/rgb/sum159pt_dc_dmso_72hr_100.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_101.npy	images/rgb/sum159pt_dc_dmso_72hr_101.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_102.npy	images/rgb/sum159pt_dc_dmso_72hr_102.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		5
images/gt_coords/sum159pt_dc_dmso_72hr_103.npy	images/rgb/sum159pt_dc_dmso_72hr_103.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_104.npy	images/rgb/sum159pt_dc_dmso_72hr_104.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		7
images/gt_coords/sum159pt_dc_dmso_72hr_105.npy	images/rgb/sum159pt_dc_dmso_72hr_105.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		5
images/gt_coords/sum159pt_dc_dmso_72hr_106.npy	images/rgb/sum159pt_dc_dmso_72hr_106.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		8
images/gt_coords/sum159pt_dc_dmso_72hr_107.npy	images/rgb/sum159pt_dc_dmso_72hr_107.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		7
images/gt_coords/sum159pt_dc_dmso_72hr_108.npy	images/rgb/sum159pt_dc_dmso_72hr_108.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		8
images/gt_coords/sum159pt_dc_dmso_72hr_109.npy	images/rgb/sum159pt_dc_dmso_72hr_109.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		8
images/gt_coords/sum159pt_dc_dmso_72hr_11.npy	images/rgb/sum159pt_dc_dmso_72hr_11.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_110.npy	images/rgb/sum159pt_dc_dmso_72hr_110.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_111.npy	images/rgb/sum159pt_dc_dmso_72hr_111.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		7
images/gt_coords/sum159pt_dc_dmso_72hr_112.npy	images/rgb/sum159pt_dc_dmso_72hr_112.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_113.npy	images/rgb/sum159pt_dc_dmso_72hr_113.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		5
images/gt_coords/sum159pt_dc_dmso_72hr_114.npy	images/rgb/sum159pt_dc_dmso_72hr_114.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_115.npy	images/rgb/sum159pt_dc_dmso_72hr_115.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		0
images/gt_coords/sum159pt_dc_dmso_72hr_116.npy	images/rgb/sum159pt_dc_dmso_72hr_116.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_117.npy	images/rgb/sum159pt_dc_dmso_72hr_117.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_118.npy	images/rgb/sum159pt_dc_dmso_72hr_118.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_119.npy	images/rgb/sum159pt_dc_dmso_72hr_119.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_12.npy	images/rgb/sum159pt_dc_dmso_72hr_12.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_120.npy	images/rgb/sum159pt_dc_dmso_72hr_120.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_13.npy	images/rgb/sum159pt_dc_dmso_72hr_13.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_14.npy	images/rgb/sum159pt_dc_dmso_72hr_14.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_15.npy	images/rgb/sum159pt_dc_dmso_72hr_15.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_16.npy	images/rgb/sum159pt_dc_dmso_72hr_16.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_17.npy	images/rgb/sum159pt_dc_dmso_72hr_17.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		14
images/gt_coords/sum159pt_dc_dmso_72hr_18.npy	images/rgb/sum159pt_dc_dmso_72hr_18.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_19.npy	images/rgb/sum159pt_dc_dmso_72hr_19.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		13
images/gt_coords/sum159pt_dc_dmso_72hr_20.npy	images/rgb/sum159pt_dc_dmso_72hr_20.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		5
images/gt_coords/sum159pt_dc_dmso_72hr_21.npy	images/rgb/sum159pt_dc_dmso_72hr_21.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		7
images/gt_coords/sum159pt_dc_dmso_72hr_22.npy	images/rgb/sum159pt_dc_dmso_72hr_22.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_23.npy	images/rgb/sum159pt_dc_dmso_72hr_23.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		5
images/gt_coords/sum159pt_dc_dmso_72hr_24.npy	images/rgb/sum159pt_dc_dmso_72hr_24.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		25
images/gt_coords/sum159pt_dc_dmso_72hr_25.npy	images/rgb/sum159pt_dc_dmso_72hr_25.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		0
images/gt_coords/sum159pt_dc_dmso_72hr_26.npy	images/rgb/sum159pt_dc_dmso_72hr_26.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		5
images/gt_coords/sum159pt_dc_dmso_72hr_27.npy	images/rgb/sum159pt_dc_dmso_72hr_27.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_28.npy	images/rgb/sum159pt_dc_dmso_72hr_28.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		8
images/gt_coords/sum159pt_dc_dmso_72hr_29.npy	images/rgb/sum159pt_dc_dmso_72hr_29.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_2_ab.npy	images/rgb/sum159pt_dc_dmso_72hr_2_ab.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_3.npy	images/rgb/sum159pt_dc_dmso_72hr_3.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_30.npy	images/rgb/sum159pt_dc_dmso_72hr_30.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_31.npy	images/rgb/sum159pt_dc_dmso_72hr_31.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_32.npy	images/rgb/sum159pt_dc_dmso_72hr_32.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_33.npy	images/rgb/sum159pt_dc_dmso_72hr_33.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_34.npy	images/rgb/sum159pt_dc_dmso_72hr_34.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_35.npy	images/rgb/sum159pt_dc_dmso_72hr_35.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		9
images/gt_coords/sum159pt_dc_dmso_72hr_36.npy	images/rgb/sum159pt_dc_dmso_72hr_36.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		0
images/gt_coords/sum159pt_dc_dmso_72hr_37.npy	images/rgb/sum159pt_dc_dmso_72hr_37.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		21
images/gt_coords/sum159pt_dc_dmso_72hr_38.npy	images/rgb/sum159pt_dc_dmso_72hr_38.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_39.npy	images/rgb/sum159pt_dc_dmso_72hr_39.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_4.npy	images/rgb/sum159pt_dc_dmso_72hr_4.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_40_ab.npy	images/rgb/sum159pt_dc_dmso_72hr_40_ab.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_41.npy	images/rgb/sum159pt_dc_dmso_72hr_41.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_42.npy	images/rgb/sum159pt_dc_dmso_72hr_42.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_43.npy	images/rgb/sum159pt_dc_dmso_72hr_43.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		11
images/gt_coords/sum159pt_dc_dmso_72hr_44.npy	images/rgb/sum159pt_dc_dmso_72hr_44.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		8
images/gt_coords/sum159pt_dc_dmso_72hr_45.npy	images/rgb/sum159pt_dc_dmso_72hr_45.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		7
images/gt_coords/sum159pt_dc_dmso_72hr_46.npy	images/rgb/sum159pt_dc_dmso_72hr_46.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		11
images/gt_coords/sum159pt_dc_dmso_72hr_47.npy	images/rgb/sum159pt_dc_dmso_72hr_47.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		14
images/gt_coords/sum159pt_dc_dmso_72hr_48.npy	images/rgb/sum159pt_dc_dmso_72hr_48.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		16
images/gt_coords/sum159pt_dc_dmso_72hr_49.npy	images/rgb/sum159pt_dc_dmso_72hr_49.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		9
images/gt_coords/sum159pt_dc_dmso_72hr_5.npy	images/rgb/sum159pt_dc_dmso_72hr_5.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_50.npy	images/rgb/sum159pt_dc_dmso_72hr_50.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		8
images/gt_coords/sum159pt_dc_dmso_72hr_51.npy	images/rgb/sum159pt_dc_dmso_72hr_51.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_52.npy	images/rgb/sum159pt_dc_dmso_72hr_52.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_53.npy	images/rgb/sum159pt_dc_dmso_72hr_53.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		10
images/gt_coords/sum159pt_dc_dmso_72hr_54.npy	images/rgb/sum159pt_dc_dmso_72hr_54.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		10
images/gt_coords/sum159pt_dc_dmso_72hr_55.npy	images/rgb/sum159pt_dc_dmso_72hr_55.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		9
images/gt_coords/sum159pt_dc_dmso_72hr_56.npy	images/rgb/sum159pt_dc_dmso_72hr_56.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		7
images/gt_coords/sum159pt_dc_dmso_72hr_57.npy	images/rgb/sum159pt_dc_dmso_72hr_57.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_58.npy	images/rgb/sum159pt_dc_dmso_72hr_58.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		6
images/gt_coords/sum159pt_dc_dmso_72hr_59.npy	images/rgb/sum159pt_dc_dmso_72hr_59.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
images/gt_coords/sum159pt_dc_dmso_72hr_6.npy	images/rgb/sum159pt_dc_dmso_72hr_6.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		4
images/gt_coords/sum159pt_dc_dmso_72hr_60.npy	images/rgb/sum159pt_dc_dmso_72hr_60.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		2
images/gt_coords/sum159pt_dc_dmso_72hr_61.npy	images/rgb/sum159pt_dc_dmso_72hr_61.tif	Point coordinates (NumPy array)	Manual	SUM159PT	dc_dmso_72hr	extension		3
