Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Split
images/roi_mask/ncih2170_cart_72h_cart_99.png	images/rgb/ncih2170_cart_72h_cart_99.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_cart	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_10.png	images/rgb/ncih2170_cart_72h_nt_ctrl_10.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_100.png	images/rgb/ncih2170_cart_72h_nt_ctrl_100.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_12.png	images/rgb/ncih2170_cart_72h_nt_ctrl_12.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_13.png	images/rgb/ncih2170_cart_72h_nt_ctrl_13.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_16.png	images/rgb/ncih2170_cart_72h_nt_ctrl_16.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_17.png	images/rgb/ncih2170_cart_72h_nt_ctrl_17.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_18.png	images/rgb/ncih2170_cart_72h_nt_ctrl_18.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_19.png	images/rgb/ncih2170_cart_72h_nt_ctrl_19.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_20.png	images/rgb/ncih2170_cart_72h_nt_ctrl_20.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_21.png	images/rgb/ncih2170_cart_72h_nt_ctrl_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_24.png	images/rgb/ncih2170_cart_72h_nt_ctrl_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_26.png	images/rgb/ncih2170_cart_72h_nt_ctrl_26.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_28.png	images/rgb/ncih2170_cart_72h_nt_ctrl_28.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_32.png	images/rgb/ncih2170_cart_72h_nt_ctrl_32.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_37.png	images/rgb/ncih2170_cart_72h_nt_ctrl_37.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_39.png	images/rgb/ncih2170_cart_72h_nt_ctrl_39.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_4.png	images/rgb/ncih2170_cart_72h_nt_ctrl_4.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_41.png	images/rgb/ncih2170_cart_72h_nt_ctrl_41.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_43.png	images/rgb/ncih2170_cart_72h_nt_ctrl_43.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_44.png	images/rgb/ncih2170_cart_72h_nt_ctrl_44.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_45.png	images/rgb/ncih2170_cart_72h_nt_ctrl_45.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_46.png	images/rgb/ncih2170_cart_72h_nt_ctrl_46.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_47.png	images/rgb/ncih2170_cart_72h_nt_ctrl_47.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_48.png	images/rgb/ncih2170_cart_72h_nt_ctrl_48.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_49.png	images/rgb/ncih2170_cart_72h_nt_ctrl_49.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_52.png	images/rgb/ncih2170_cart_72h_nt_ctrl_52.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_54.png	images/rgb/ncih2170_cart_72h_nt_ctrl_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_55.png	images/rgb/ncih2170_cart_72h_nt_ctrl_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_56.png	images/rgb/ncih2170_cart_72h_nt_ctrl_56.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_57.png	images/rgb/ncih2170_cart_72h_nt_ctrl_57.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_58.png	images/rgb/ncih2170_cart_72h_nt_ctrl_58.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_59.png	images/rgb/ncih2170_cart_72h_nt_ctrl_59.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_6.png	images/rgb/ncih2170_cart_72h_nt_ctrl_6.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_61.png	images/rgb/ncih2170_cart_72h_nt_ctrl_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_62.png	images/rgb/ncih2170_cart_72h_nt_ctrl_62.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_63.png	images/rgb/ncih2170_cart_72h_nt_ctrl_63.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_65.png	images/rgb/ncih2170_cart_72h_nt_ctrl_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_66.png	images/rgb/ncih2170_cart_72h_nt_ctrl_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_67.png	images/rgb/ncih2170_cart_72h_nt_ctrl_67.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_69.png	images/rgb/ncih2170_cart_72h_nt_ctrl_69.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_71.png	images/rgb/ncih2170_cart_72h_nt_ctrl_71.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_74.png	images/rgb/ncih2170_cart_72h_nt_ctrl_74.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_75.png	images/rgb/ncih2170_cart_72h_nt_ctrl_75.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_77.png	images/rgb/ncih2170_cart_72h_nt_ctrl_77.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_80.png	images/rgb/ncih2170_cart_72h_nt_ctrl_80.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_81.png	images/rgb/ncih2170_cart_72h_nt_ctrl_81.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_83.png	images/rgb/ncih2170_cart_72h_nt_ctrl_83.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	test
images/roi_mask/ncih2170_cart_72h_nt_ctrl_87.png	images/rgb/ncih2170_cart_72h_nt_ctrl_87.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_88.png	images/rgb/ncih2170_cart_72h_nt_ctrl_88.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_9.png	images/rgb/ncih2170_cart_72h_nt_ctrl_9.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_91.png	images/rgb/ncih2170_cart_72h_nt_ctrl_91.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_92.png	images/rgb/ncih2170_cart_72h_nt_ctrl_92.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_93.png	images/rgb/ncih2170_cart_72h_nt_ctrl_93.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	val
images/roi_mask/ncih2170_cart_72h_nt_ctrl_94.png	images/rgb/ncih2170_cart_72h_nt_ctrl_94.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_cart_72h_nt_ctrl_99.png	images/rgb/ncih2170_cart_72h_nt_ctrl_99.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	cart_72h_nt_ctrl	train
images/roi_mask/ncih2170_ctrl_1_24.png	images/rgb/ncih2170_ctrl_1_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_25.png	images/rgb/ncih2170_ctrl_1_25.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_27.png	images/rgb/ncih2170_ctrl_1_27.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_29.png	images/rgb/ncih2170_ctrl_1_29.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_30.png	images/rgb/ncih2170_ctrl_1_30.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_33.png	images/rgb/ncih2170_ctrl_1_33.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_37.png	images/rgb/ncih2170_ctrl_1_37.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_39.png	images/rgb/ncih2170_ctrl_1_39.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_41.png	images/rgb/ncih2170_ctrl_1_41.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_44.png	images/rgb/ncih2170_ctrl_1_44.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_45.png	images/rgb/ncih2170_ctrl_1_45.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	val
images/roi_mask/ncih2170_ctrl_1_50.png	images/rgb/ncih2170_ctrl_1_50.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_51.png	images/rgb/ncih2170_ctrl_1_51.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_53.png	images/rgb/ncih2170_ctrl_1_53.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_54.png	images/rgb/ncih2170_ctrl_1_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_55.png	images/rgb/ncih2170_ctrl_1_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_58.png	images/rgb/ncih2170_ctrl_1_58.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_60.png	images/rgb/ncih2170_ctrl_1_60.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	val
images/roi_mask/ncih2170_ctrl_1_61.png	images/rgb/ncih2170_ctrl_1_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_62.png	images/rgb/ncih2170_ctrl_1_62.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_65.png	images/rgb/ncih2170_ctrl_1_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_66.png	images/rgb/ncih2170_ctrl_1_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_68.png	images/rgb/ncih2170_ctrl_1_68.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_70.png	images/rgb/ncih2170_ctrl_1_70.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	val
images/roi_mask/ncih2170_ctrl_1_82.png	images/rgb/ncih2170_ctrl_1_82.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_86.png	images/rgb/ncih2170_ctrl_1_86.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_88.png	images/rgb/ncih2170_ctrl_1_88.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_89.png	images/rgb/ncih2170_ctrl_1_89.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_90.png	images/rgb/ncih2170_ctrl_1_90.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_94.png	images/rgb/ncih2170_ctrl_1_94.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	test
images/roi_mask/ncih2170_ctrl_1_95.png	images/rgb/ncih2170_ctrl_1_95.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_98.png	images/rgb/ncih2170_ctrl_1_98.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_1_99.png	images/rgb/ncih2170_ctrl_1_99.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_1	train
images/roi_mask/ncih2170_ctrl_2_102.png	images/rgb/ncih2170_ctrl_2_102.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_103.png	images/rgb/ncih2170_ctrl_2_103.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_105.png	images/rgb/ncih2170_ctrl_2_105.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	test
images/roi_mask/ncih2170_ctrl_2_106.png	images/rgb/ncih2170_ctrl_2_106.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_107.png	images/rgb/ncih2170_ctrl_2_107.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_110.png	images/rgb/ncih2170_ctrl_2_110.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	val
images/roi_mask/ncih2170_ctrl_2_112.png	images/rgb/ncih2170_ctrl_2_112.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_114.png	images/rgb/ncih2170_ctrl_2_114.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_115.png	images/rgb/ncih2170_ctrl_2_115.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_116.png	images/rgb/ncih2170_ctrl_2_116.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_117.png	images/rgb/ncih2170_ctrl_2_117.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_118.png	images/rgb/ncih2170_ctrl_2_118.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_119.png	images/rgb/ncih2170_ctrl_2_119.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_121.png	images/rgb/ncih2170_ctrl_2_121.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_122.png	images/rgb/ncih2170_ctrl_2_122.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_123.png	images/rgb/ncih2170_ctrl_2_123.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	val
images/roi_mask/ncih2170_ctrl_2_124.png	images/rgb/ncih2170_ctrl_2_124.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_125.png	images/rgb/ncih2170_ctrl_2_125.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_126.png	images/rgb/ncih2170_ctrl_2_126.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	val
images/roi_mask/ncih2170_ctrl_2_127.png	images/rgb/ncih2170_ctrl_2_127.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_129.png	images/rgb/ncih2170_ctrl_2_129.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_130.png	images/rgb/ncih2170_ctrl_2_130.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_132.png	images/rgb/ncih2170_ctrl_2_132.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	test
images/roi_mask/ncih2170_ctrl_2_133.png	images/rgb/ncih2170_ctrl_2_133.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	val
images/roi_mask/ncih2170_ctrl_2_134.png	images/rgb/ncih2170_ctrl_2_134.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_136.png	images/rgb/ncih2170_ctrl_2_136.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_139.png	images/rgb/ncih2170_ctrl_2_139.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	test
images/roi_mask/ncih2170_ctrl_2_141.png	images/rgb/ncih2170_ctrl_2_141.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
images/roi_mask/ncih2170_ctrl_2_143.png	images/rgb/ncih2170_ctrl_2_143.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	val
images/roi_mask/ncih2170_ctrl_2_22.png	images/rgb/ncih2170_ctrl_2_22.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	ctrl_2	train
