Files	Data Type	Cell Line	Condition	Subset	Split	ecDNA Count
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_7.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		88
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_70.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		141
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_71.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		300
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_72.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	259
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_73.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		163
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_74.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	73
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_75.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	205
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_76.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	291
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_77.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	199
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_78.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		129
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_79.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	27
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_8.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		211
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_80.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	val	296
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_81.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		201
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_82.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		58
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_83.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		625
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_84.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		470
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_85.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	249
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_86.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		175
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_87.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	190
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_88.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		148
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_89.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		70
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_9.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	87
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_90.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		171
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_91.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	val	213
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_92.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		804
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_93.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		116
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_94.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		61
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_95.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		120
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_96.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	val	220
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_97.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		246
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_98.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	extension		284
images/dapi/ncih2170_facs_fish_0723_sorted_ctrl_99.png	DAPI image	NCI-H2170	facs_fish_0723_sorted_ctrl	benchmark	train	203
images/dapi/ncih2170_jc_jq1_ic50_24h_1.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	83
images/dapi/ncih2170_jc_jq1_ic50_24h_100.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	38
images/dapi/ncih2170_jc_jq1_ic50_24h_101.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	99
images/dapi/ncih2170_jc_jq1_ic50_24h_104.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	74
images/dapi/ncih2170_jc_jq1_ic50_24h_105.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		97
images/dapi/ncih2170_jc_jq1_ic50_24h_106.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	239
images/dapi/ncih2170_jc_jq1_ic50_24h_107.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		112
images/dapi/ncih2170_jc_jq1_ic50_24h_108.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	val	211
images/dapi/ncih2170_jc_jq1_ic50_24h_109.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		208
images/dapi/ncih2170_jc_jq1_ic50_24h_10_a.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		69
images/dapi/ncih2170_jc_jq1_ic50_24h_10_b.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		236
images/dapi/ncih2170_jc_jq1_ic50_24h_11.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		111
images/dapi/ncih2170_jc_jq1_ic50_24h_111.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	128
images/dapi/ncih2170_jc_jq1_ic50_24h_112.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	308
images/dapi/ncih2170_jc_jq1_ic50_24h_113.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	200
images/dapi/ncih2170_jc_jq1_ic50_24h_114.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	250
images/dapi/ncih2170_jc_jq1_ic50_24h_115.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	180
images/dapi/ncih2170_jc_jq1_ic50_24h_117.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	135
images/dapi/ncih2170_jc_jq1_ic50_24h_118.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	105
images/dapi/ncih2170_jc_jq1_ic50_24h_119.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	177
images/dapi/ncih2170_jc_jq1_ic50_24h_12.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		120
images/dapi/ncih2170_jc_jq1_ic50_24h_120.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	143
images/dapi/ncih2170_jc_jq1_ic50_24h_14.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		63
images/dapi/ncih2170_jc_jq1_ic50_24h_15.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		247
images/dapi/ncih2170_jc_jq1_ic50_24h_17.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	val	35
images/dapi/ncih2170_jc_jq1_ic50_24h_18.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		187
images/dapi/ncih2170_jc_jq1_ic50_24h_19.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		64
images/dapi/ncih2170_jc_jq1_ic50_24h_2.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	783
images/dapi/ncih2170_jc_jq1_ic50_24h_20.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		191
images/dapi/ncih2170_jc_jq1_ic50_24h_21.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	180
images/dapi/ncih2170_jc_jq1_ic50_24h_23.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	val	110
images/dapi/ncih2170_jc_jq1_ic50_24h_24.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	99
images/dapi/ncih2170_jc_jq1_ic50_24h_25.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	93
images/dapi/ncih2170_jc_jq1_ic50_24h_26.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	142
images/dapi/ncih2170_jc_jq1_ic50_24h_27.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	438
images/dapi/ncih2170_jc_jq1_ic50_24h_28.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		133
images/dapi/ncih2170_jc_jq1_ic50_24h_29.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	201
images/dapi/ncih2170_jc_jq1_ic50_24h_3.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		97
images/dapi/ncih2170_jc_jq1_ic50_24h_30.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	163
images/dapi/ncih2170_jc_jq1_ic50_24h_31.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	274
images/dapi/ncih2170_jc_jq1_ic50_24h_32.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		127
images/dapi/ncih2170_jc_jq1_ic50_24h_33.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	121
images/dapi/ncih2170_jc_jq1_ic50_24h_34.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		209
images/dapi/ncih2170_jc_jq1_ic50_24h_36.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	val	273
images/dapi/ncih2170_jc_jq1_ic50_24h_37.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		165
images/dapi/ncih2170_jc_jq1_ic50_24h_38.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	59
images/dapi/ncih2170_jc_jq1_ic50_24h_39.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		152
images/dapi/ncih2170_jc_jq1_ic50_24h_40.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	406
images/dapi/ncih2170_jc_jq1_ic50_24h_41.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	69
images/dapi/ncih2170_jc_jq1_ic50_24h_42.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	51
images/dapi/ncih2170_jc_jq1_ic50_24h_45.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		83
images/dapi/ncih2170_jc_jq1_ic50_24h_46.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		86
images/dapi/ncih2170_jc_jq1_ic50_24h_47.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	120
images/dapi/ncih2170_jc_jq1_ic50_24h_48.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	223
images/dapi/ncih2170_jc_jq1_ic50_24h_49.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		172
images/dapi/ncih2170_jc_jq1_ic50_24h_4_a.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		229
images/dapi/ncih2170_jc_jq1_ic50_24h_4_b.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		177
images/dapi/ncih2170_jc_jq1_ic50_24h_5.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	86
images/dapi/ncih2170_jc_jq1_ic50_24h_50.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	72
images/dapi/ncih2170_jc_jq1_ic50_24h_51.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	323
images/dapi/ncih2170_jc_jq1_ic50_24h_52.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		165
images/dapi/ncih2170_jc_jq1_ic50_24h_53.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	127
images/dapi/ncih2170_jc_jq1_ic50_24h_54.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	101
images/dapi/ncih2170_jc_jq1_ic50_24h_56.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	265
images/dapi/ncih2170_jc_jq1_ic50_24h_57.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		117
images/dapi/ncih2170_jc_jq1_ic50_24h_58.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		110
images/dapi/ncih2170_jc_jq1_ic50_24h_59.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		172
images/dapi/ncih2170_jc_jq1_ic50_24h_6.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		103
images/dapi/ncih2170_jc_jq1_ic50_24h_61.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	50
images/dapi/ncih2170_jc_jq1_ic50_24h_62.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	155
images/dapi/ncih2170_jc_jq1_ic50_24h_64.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	102
images/dapi/ncih2170_jc_jq1_ic50_24h_66.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	246
images/dapi/ncih2170_jc_jq1_ic50_24h_67.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	118
images/dapi/ncih2170_jc_jq1_ic50_24h_68.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	160
images/dapi/ncih2170_jc_jq1_ic50_24h_69.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	62
images/dapi/ncih2170_jc_jq1_ic50_24h_7.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	328
images/dapi/ncih2170_jc_jq1_ic50_24h_70_a.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		49
images/dapi/ncih2170_jc_jq1_ic50_24h_70_b.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		177
images/dapi/ncih2170_jc_jq1_ic50_24h_72.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	94
images/dapi/ncih2170_jc_jq1_ic50_24h_73.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	123
images/dapi/ncih2170_jc_jq1_ic50_24h_74.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	314
images/dapi/ncih2170_jc_jq1_ic50_24h_75.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	111
images/dapi/ncih2170_jc_jq1_ic50_24h_76_a.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	149
images/dapi/ncih2170_jc_jq1_ic50_24h_76_b.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		152
images/dapi/ncih2170_jc_jq1_ic50_24h_77.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		145
images/dapi/ncih2170_jc_jq1_ic50_24h_78.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		97
images/dapi/ncih2170_jc_jq1_ic50_24h_79.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	110
images/dapi/ncih2170_jc_jq1_ic50_24h_8.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		527
images/dapi/ncih2170_jc_jq1_ic50_24h_80.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		81
images/dapi/ncih2170_jc_jq1_ic50_24h_81.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		162
images/dapi/ncih2170_jc_jq1_ic50_24h_84.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	64
images/dapi/ncih2170_jc_jq1_ic50_24h_85.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		61
images/dapi/ncih2170_jc_jq1_ic50_24h_86.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	193
images/dapi/ncih2170_jc_jq1_ic50_24h_87.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		239
images/dapi/ncih2170_jc_jq1_ic50_24h_88.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		62
images/dapi/ncih2170_jc_jq1_ic50_24h_89.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	134
images/dapi/ncih2170_jc_jq1_ic50_24h_9.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		106
images/dapi/ncih2170_jc_jq1_ic50_24h_90.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	val	134
images/dapi/ncih2170_jc_jq1_ic50_24h_91.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	125
images/dapi/ncih2170_jc_jq1_ic50_24h_92.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	141
images/dapi/ncih2170_jc_jq1_ic50_24h_93.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	419
images/dapi/ncih2170_jc_jq1_ic50_24h_94.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	135
images/dapi/ncih2170_jc_jq1_ic50_24h_95.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	58
images/dapi/ncih2170_jc_jq1_ic50_24h_96.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	69
images/dapi/ncih2170_jc_jq1_ic50_24h_97.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	train	53
images/dapi/ncih2170_jc_jq1_ic50_24h_98.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	benchmark	test	97
images/dapi/ncih2170_jc_jq1_ic50_24h_99.png	DAPI image	NCI-H2170	jc_jq1_ic50_24h	extension		278
images/dapi/ncih2170_jc_lap_ic50_24h_1.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		84
images/dapi/ncih2170_jc_lap_ic50_24h_10.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	103
images/dapi/ncih2170_jc_lap_ic50_24h_100.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		166
images/dapi/ncih2170_jc_lap_ic50_24h_101.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	278
images/dapi/ncih2170_jc_lap_ic50_24h_102.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	125
images/dapi/ncih2170_jc_lap_ic50_24h_103.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		128
images/dapi/ncih2170_jc_lap_ic50_24h_104.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	151
images/dapi/ncih2170_jc_lap_ic50_24h_105.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		136
images/dapi/ncih2170_jc_lap_ic50_24h_106.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	166
images/dapi/ncih2170_jc_lap_ic50_24h_107.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		170
images/dapi/ncih2170_jc_lap_ic50_24h_108.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	70
images/dapi/ncih2170_jc_lap_ic50_24h_109.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	99
images/dapi/ncih2170_jc_lap_ic50_24h_11.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	89
images/dapi/ncih2170_jc_lap_ic50_24h_110.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		55
images/dapi/ncih2170_jc_lap_ic50_24h_111.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		139
images/dapi/ncih2170_jc_lap_ic50_24h_112.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	210
images/dapi/ncih2170_jc_lap_ic50_24h_113.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		178
images/dapi/ncih2170_jc_lap_ic50_24h_114.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	50
images/dapi/ncih2170_jc_lap_ic50_24h_115.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	125
images/dapi/ncih2170_jc_lap_ic50_24h_116.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	101
images/dapi/ncih2170_jc_lap_ic50_24h_117.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		107
images/dapi/ncih2170_jc_lap_ic50_24h_118.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	63
images/dapi/ncih2170_jc_lap_ic50_24h_119.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	120
images/dapi/ncih2170_jc_lap_ic50_24h_12.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	445
images/dapi/ncih2170_jc_lap_ic50_24h_120.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		202
images/dapi/ncih2170_jc_lap_ic50_24h_13.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	192
images/dapi/ncih2170_jc_lap_ic50_24h_14.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		57
images/dapi/ncih2170_jc_lap_ic50_24h_15.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	84
images/dapi/ncih2170_jc_lap_ic50_24h_16.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	92
images/dapi/ncih2170_jc_lap_ic50_24h_17.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	54
images/dapi/ncih2170_jc_lap_ic50_24h_18.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	107
images/dapi/ncih2170_jc_lap_ic50_24h_19.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	82
images/dapi/ncih2170_jc_lap_ic50_24h_2.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	110
images/dapi/ncih2170_jc_lap_ic50_24h_20.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	177
images/dapi/ncih2170_jc_lap_ic50_24h_21.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	242
images/dapi/ncih2170_jc_lap_ic50_24h_22.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	177
images/dapi/ncih2170_jc_lap_ic50_24h_23.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		401
images/dapi/ncih2170_jc_lap_ic50_24h_24.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	97
images/dapi/ncih2170_jc_lap_ic50_24h_25.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	107
images/dapi/ncih2170_jc_lap_ic50_24h_26.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		136
images/dapi/ncih2170_jc_lap_ic50_24h_27.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	65
images/dapi/ncih2170_jc_lap_ic50_24h_28.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		79
images/dapi/ncih2170_jc_lap_ic50_24h_29f.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	101
images/dapi/ncih2170_jc_lap_ic50_24h_3.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	108
images/dapi/ncih2170_jc_lap_ic50_24h_30.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		80
images/dapi/ncih2170_jc_lap_ic50_24h_31.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	132
images/dapi/ncih2170_jc_lap_ic50_24h_32.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	54
images/dapi/ncih2170_jc_lap_ic50_24h_33.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	185
images/dapi/ncih2170_jc_lap_ic50_24h_34.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	123
images/dapi/ncih2170_jc_lap_ic50_24h_35.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	135
images/dapi/ncih2170_jc_lap_ic50_24h_36.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	36
images/dapi/ncih2170_jc_lap_ic50_24h_37.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	147
images/dapi/ncih2170_jc_lap_ic50_24h_38.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		116
images/dapi/ncih2170_jc_lap_ic50_24h_39.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	122
images/dapi/ncih2170_jc_lap_ic50_24h_40.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	173
images/dapi/ncih2170_jc_lap_ic50_24h_41.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	185
images/dapi/ncih2170_jc_lap_ic50_24h_42.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		500
images/dapi/ncih2170_jc_lap_ic50_24h_43_a.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		119
images/dapi/ncih2170_jc_lap_ic50_24h_43_b.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		211
images/dapi/ncih2170_jc_lap_ic50_24h_44.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		171
images/dapi/ncih2170_jc_lap_ic50_24h_45.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	145
images/dapi/ncih2170_jc_lap_ic50_24h_46.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	151
images/dapi/ncih2170_jc_lap_ic50_24h_47.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	175
images/dapi/ncih2170_jc_lap_ic50_24h_48.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	97
images/dapi/ncih2170_jc_lap_ic50_24h_49.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	40
images/dapi/ncih2170_jc_lap_ic50_24h_4_s.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	41
images/dapi/ncih2170_jc_lap_ic50_24h_5.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		29
images/dapi/ncih2170_jc_lap_ic50_24h_50.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		176
images/dapi/ncih2170_jc_lap_ic50_24h_51_a.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		92
images/dapi/ncih2170_jc_lap_ic50_24h_51_b.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	extension		163
images/dapi/ncih2170_jc_lap_ic50_24h_52.png	DAPI image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	150
