Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
predicted_roi/ncih2170_cart_72h_nt_ctrl_63.png	images/rgb/ncih2170_cart_72h_nt_ctrl_63.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	val	160
predicted_roi/ncih2170_cart_72h_nt_ctrl_64.png	images/rgb/ncih2170_cart_72h_nt_ctrl_64.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		108
predicted_roi/ncih2170_cart_72h_nt_ctrl_65.png	images/rgb/ncih2170_cart_72h_nt_ctrl_65.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	74
predicted_roi/ncih2170_cart_72h_nt_ctrl_66.png	images/rgb/ncih2170_cart_72h_nt_ctrl_66.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	291
predicted_roi/ncih2170_cart_72h_nt_ctrl_67.png	images/rgb/ncih2170_cart_72h_nt_ctrl_67.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	87
predicted_roi/ncih2170_cart_72h_nt_ctrl_68.png	images/rgb/ncih2170_cart_72h_nt_ctrl_68.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		130
predicted_roi/ncih2170_cart_72h_nt_ctrl_69.png	images/rgb/ncih2170_cart_72h_nt_ctrl_69.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	test	110
predicted_roi/ncih2170_cart_72h_nt_ctrl_7.png	images/rgb/ncih2170_cart_72h_nt_ctrl_7.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		49
predicted_roi/ncih2170_cart_72h_nt_ctrl_71.png	images/rgb/ncih2170_cart_72h_nt_ctrl_71.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	test	126
predicted_roi/ncih2170_cart_72h_nt_ctrl_72.png	images/rgb/ncih2170_cart_72h_nt_ctrl_72.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		117
predicted_roi/ncih2170_cart_72h_nt_ctrl_73.png	images/rgb/ncih2170_cart_72h_nt_ctrl_73.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		60
predicted_roi/ncih2170_cart_72h_nt_ctrl_74.png	images/rgb/ncih2170_cart_72h_nt_ctrl_74.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	348
predicted_roi/ncih2170_cart_72h_nt_ctrl_75.png	images/rgb/ncih2170_cart_72h_nt_ctrl_75.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	99
predicted_roi/ncih2170_cart_72h_nt_ctrl_76.png	images/rgb/ncih2170_cart_72h_nt_ctrl_76.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		569
predicted_roi/ncih2170_cart_72h_nt_ctrl_77.png	images/rgb/ncih2170_cart_72h_nt_ctrl_77.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	159
predicted_roi/ncih2170_cart_72h_nt_ctrl_78.png	images/rgb/ncih2170_cart_72h_nt_ctrl_78.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		95
predicted_roi/ncih2170_cart_72h_nt_ctrl_79.png	images/rgb/ncih2170_cart_72h_nt_ctrl_79.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		169
predicted_roi/ncih2170_cart_72h_nt_ctrl_8.png	images/rgb/ncih2170_cart_72h_nt_ctrl_8.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		225
predicted_roi/ncih2170_cart_72h_nt_ctrl_80.png	images/rgb/ncih2170_cart_72h_nt_ctrl_80.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	test	400
predicted_roi/ncih2170_cart_72h_nt_ctrl_81.png	images/rgb/ncih2170_cart_72h_nt_ctrl_81.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	478
predicted_roi/ncih2170_cart_72h_nt_ctrl_82.png	images/rgb/ncih2170_cart_72h_nt_ctrl_82.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		492
predicted_roi/ncih2170_cart_72h_nt_ctrl_83.png	images/rgb/ncih2170_cart_72h_nt_ctrl_83.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	test	169
predicted_roi/ncih2170_cart_72h_nt_ctrl_84.png	images/rgb/ncih2170_cart_72h_nt_ctrl_84.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		439
predicted_roi/ncih2170_cart_72h_nt_ctrl_85.png	images/rgb/ncih2170_cart_72h_nt_ctrl_85.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		259
predicted_roi/ncih2170_cart_72h_nt_ctrl_86.png	images/rgb/ncih2170_cart_72h_nt_ctrl_86.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		200
predicted_roi/ncih2170_cart_72h_nt_ctrl_87.png	images/rgb/ncih2170_cart_72h_nt_ctrl_87.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	231
predicted_roi/ncih2170_cart_72h_nt_ctrl_88.png	images/rgb/ncih2170_cart_72h_nt_ctrl_88.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	534
predicted_roi/ncih2170_cart_72h_nt_ctrl_89.png	images/rgb/ncih2170_cart_72h_nt_ctrl_89.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		129
predicted_roi/ncih2170_cart_72h_nt_ctrl_9.png	images/rgb/ncih2170_cart_72h_nt_ctrl_9.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	84
predicted_roi/ncih2170_cart_72h_nt_ctrl_90.png	images/rgb/ncih2170_cart_72h_nt_ctrl_90.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		226
predicted_roi/ncih2170_cart_72h_nt_ctrl_91.png	images/rgb/ncih2170_cart_72h_nt_ctrl_91.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	113
predicted_roi/ncih2170_cart_72h_nt_ctrl_92.png	images/rgb/ncih2170_cart_72h_nt_ctrl_92.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	val	147
predicted_roi/ncih2170_cart_72h_nt_ctrl_93.png	images/rgb/ncih2170_cart_72h_nt_ctrl_93.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	val	451
predicted_roi/ncih2170_cart_72h_nt_ctrl_94.png	images/rgb/ncih2170_cart_72h_nt_ctrl_94.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	226
predicted_roi/ncih2170_cart_72h_nt_ctrl_95.png	images/rgb/ncih2170_cart_72h_nt_ctrl_95.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		421
predicted_roi/ncih2170_cart_72h_nt_ctrl_96.png	images/rgb/ncih2170_cart_72h_nt_ctrl_96.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		117
predicted_roi/ncih2170_cart_72h_nt_ctrl_97.png	images/rgb/ncih2170_cart_72h_nt_ctrl_97.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		94
predicted_roi/ncih2170_cart_72h_nt_ctrl_98.png	images/rgb/ncih2170_cart_72h_nt_ctrl_98.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	extension		137
predicted_roi/ncih2170_cart_72h_nt_ctrl_99.png	images/rgb/ncih2170_cart_72h_nt_ctrl_99.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	cart_72h_nt_ctrl	benchmark	train	66
predicted_roi/ncih2170_ctrl_1_10.png	images/rgb/ncih2170_ctrl_1_10.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		317
predicted_roi/ncih2170_ctrl_1_14.png	images/rgb/ncih2170_ctrl_1_14.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		194
predicted_roi/ncih2170_ctrl_1_15.png	images/rgb/ncih2170_ctrl_1_15.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		230
predicted_roi/ncih2170_ctrl_1_16.png	images/rgb/ncih2170_ctrl_1_16.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		171
predicted_roi/ncih2170_ctrl_1_17.png	images/rgb/ncih2170_ctrl_1_17.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		395
predicted_roi/ncih2170_ctrl_1_18.png	images/rgb/ncih2170_ctrl_1_18.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		153
predicted_roi/ncih2170_ctrl_1_19.png	images/rgb/ncih2170_ctrl_1_19.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		238
predicted_roi/ncih2170_ctrl_1_20.png	images/rgb/ncih2170_ctrl_1_20.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		239
predicted_roi/ncih2170_ctrl_1_21.png	images/rgb/ncih2170_ctrl_1_21.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		235
predicted_roi/ncih2170_ctrl_1_22.png	images/rgb/ncih2170_ctrl_1_22.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		104
predicted_roi/ncih2170_ctrl_1_23.png	images/rgb/ncih2170_ctrl_1_23.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		236
predicted_roi/ncih2170_ctrl_1_24.png	images/rgb/ncih2170_ctrl_1_24.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	355
predicted_roi/ncih2170_ctrl_1_25.png	images/rgb/ncih2170_ctrl_1_25.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	441
predicted_roi/ncih2170_ctrl_1_26.png	images/rgb/ncih2170_ctrl_1_26.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		318
predicted_roi/ncih2170_ctrl_1_27.png	images/rgb/ncih2170_ctrl_1_27.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	504
predicted_roi/ncih2170_ctrl_1_28.png	images/rgb/ncih2170_ctrl_1_28.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		232
predicted_roi/ncih2170_ctrl_1_29.png	images/rgb/ncih2170_ctrl_1_29.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	226
predicted_roi/ncih2170_ctrl_1_3.png	images/rgb/ncih2170_ctrl_1_3.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		318
predicted_roi/ncih2170_ctrl_1_30.png	images/rgb/ncih2170_ctrl_1_30.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	229
predicted_roi/ncih2170_ctrl_1_31.png	images/rgb/ncih2170_ctrl_1_31.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		396
predicted_roi/ncih2170_ctrl_1_32.png	images/rgb/ncih2170_ctrl_1_32.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		169
predicted_roi/ncih2170_ctrl_1_33.png	images/rgb/ncih2170_ctrl_1_33.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	431
predicted_roi/ncih2170_ctrl_1_34.png	images/rgb/ncih2170_ctrl_1_34.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		321
predicted_roi/ncih2170_ctrl_1_35.png	images/rgb/ncih2170_ctrl_1_35.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		234
predicted_roi/ncih2170_ctrl_1_36.png	images/rgb/ncih2170_ctrl_1_36.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		378
predicted_roi/ncih2170_ctrl_1_37.png	images/rgb/ncih2170_ctrl_1_37.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	223
predicted_roi/ncih2170_ctrl_1_38.png	images/rgb/ncih2170_ctrl_1_38.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		451
predicted_roi/ncih2170_ctrl_1_39.png	images/rgb/ncih2170_ctrl_1_39.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	194
predicted_roi/ncih2170_ctrl_1_41.png	images/rgb/ncih2170_ctrl_1_41.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	489
predicted_roi/ncih2170_ctrl_1_44.png	images/rgb/ncih2170_ctrl_1_44.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	178
predicted_roi/ncih2170_ctrl_1_45.png	images/rgb/ncih2170_ctrl_1_45.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	val	141
predicted_roi/ncih2170_ctrl_1_46.png	images/rgb/ncih2170_ctrl_1_46.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		603
predicted_roi/ncih2170_ctrl_1_5.png	images/rgb/ncih2170_ctrl_1_5.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		363
predicted_roi/ncih2170_ctrl_1_50.png	images/rgb/ncih2170_ctrl_1_50.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	243
predicted_roi/ncih2170_ctrl_1_51.png	images/rgb/ncih2170_ctrl_1_51.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	280
predicted_roi/ncih2170_ctrl_1_52.png	images/rgb/ncih2170_ctrl_1_52.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		459
predicted_roi/ncih2170_ctrl_1_53.png	images/rgb/ncih2170_ctrl_1_53.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	613
predicted_roi/ncih2170_ctrl_1_54.png	images/rgb/ncih2170_ctrl_1_54.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	235
predicted_roi/ncih2170_ctrl_1_55.png	images/rgb/ncih2170_ctrl_1_55.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	589
predicted_roi/ncih2170_ctrl_1_58.png	images/rgb/ncih2170_ctrl_1_58.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	179
predicted_roi/ncih2170_ctrl_1_60.png	images/rgb/ncih2170_ctrl_1_60.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	val	567
predicted_roi/ncih2170_ctrl_1_61.png	images/rgb/ncih2170_ctrl_1_61.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	251
predicted_roi/ncih2170_ctrl_1_62.png	images/rgb/ncih2170_ctrl_1_62.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	478
predicted_roi/ncih2170_ctrl_1_63.png	images/rgb/ncih2170_ctrl_1_63.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		92
predicted_roi/ncih2170_ctrl_1_65.png	images/rgb/ncih2170_ctrl_1_65.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	230
predicted_roi/ncih2170_ctrl_1_66.png	images/rgb/ncih2170_ctrl_1_66.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	283
predicted_roi/ncih2170_ctrl_1_68.png	images/rgb/ncih2170_ctrl_1_68.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	226
predicted_roi/ncih2170_ctrl_1_70.png	images/rgb/ncih2170_ctrl_1_70.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	val	115
predicted_roi/ncih2170_ctrl_1_82.png	images/rgb/ncih2170_ctrl_1_82.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	404
predicted_roi/ncih2170_ctrl_1_86.png	images/rgb/ncih2170_ctrl_1_86.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	359
predicted_roi/ncih2170_ctrl_1_88.png	images/rgb/ncih2170_ctrl_1_88.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	341
predicted_roi/ncih2170_ctrl_1_89.png	images/rgb/ncih2170_ctrl_1_89.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	832
predicted_roi/ncih2170_ctrl_1_9.png	images/rgb/ncih2170_ctrl_1_9.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		482
predicted_roi/ncih2170_ctrl_1_90.png	images/rgb/ncih2170_ctrl_1_90.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	87
predicted_roi/ncih2170_ctrl_1_91.png	images/rgb/ncih2170_ctrl_1_91.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		671
predicted_roi/ncih2170_ctrl_1_92.png	images/rgb/ncih2170_ctrl_1_92.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		298
predicted_roi/ncih2170_ctrl_1_94.png	images/rgb/ncih2170_ctrl_1_94.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	test	299
predicted_roi/ncih2170_ctrl_1_95.png	images/rgb/ncih2170_ctrl_1_95.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	215
predicted_roi/ncih2170_ctrl_1_96.png	images/rgb/ncih2170_ctrl_1_96.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		525
predicted_roi/ncih2170_ctrl_1_97.png	images/rgb/ncih2170_ctrl_1_97.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	extension		248
predicted_roi/ncih2170_ctrl_1_98.png	images/rgb/ncih2170_ctrl_1_98.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	119
predicted_roi/ncih2170_ctrl_1_99.png	images/rgb/ncih2170_ctrl_1_99.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_1	benchmark	train	221
predicted_roi/ncih2170_ctrl_2_101.png	images/rgb/ncih2170_ctrl_2_101.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_2	extension		152
predicted_roi/ncih2170_ctrl_2_102.png	images/rgb/ncih2170_ctrl_2_102.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	ctrl_2	benchmark	train	257
