model,split,cell_line_display,density_bin,gt_count,pred_count,abs_error,signed_error,gt_count_plot,pred_count_plot,unique_id
ecCount (threshold mask),val,NCI-H2170,50-149,52,52,0,0,53,53,4674
ecCount (threshold mask),test,NCI-H2170,50-149,52,50,2,-2,53,51,4675
ecCount (threshold mask),test,NCI-H2170,50-149,52,55,3,3,53,56,4676
ecCount (threshold mask),val,NCI-H2170,50-149,52,52,0,0,53,53,4677
ecCount (threshold mask),train,COLO320DM,50-149,53,50,3,-3,54,51,4678
ecCount (threshold mask),train,COLO320DM,50-149,53,53,0,0,54,54,4679
ecCount (threshold mask),train,NCI-H2170,50-149,53,55,2,2,54,56,4680
ecCount (threshold mask),train,NCI-H2170,50-149,53,46,7,-7,54,47,4681
ecCount (threshold mask),train,NCI-H2170,50-149,53,53,0,0,54,54,4682
ecCount (threshold mask),train,NCI-H2170,50-149,53,48,5,-5,54,49,4683
ecCount (threshold mask),train,NCI-H2170,50-149,53,41,12,-12,54,42,4684
ecCount (threshold mask),test,COLO320DM,50-149,54,44,10,-10,55,45,4685
ecCount (threshold mask),train,NCI-H2170,50-149,54,58,4,4,55,59,4686
ecCount (threshold mask),train,NCI-H2170,50-149,54,49,5,-5,55,50,4687
ecCount (threshold mask),train,NCI-H2170,50-149,54,56,2,2,55,57,4688
ecCount (threshold mask),val,NCI-H2170,50-149,54,49,5,-5,55,50,4689
ecCount (threshold mask),train,COLO320DM,50-149,55,55,0,0,56,56,4690
ecCount (threshold mask),test,NCI-H2170,50-149,55,165,110,110,56,166,4691
ecCount (threshold mask),test,NCI-H2170,50-149,55,52,3,-3,56,53,4692
ecCount (threshold mask),val,NCI-H2170,50-149,56,63,7,7,57,64,4693
ecCount (threshold mask),train,NCI-H2170,50-149,56,56,0,0,57,57,4694
ecCount (threshold mask),test,COLO320DM,50-149,57,53,4,-4,58,54,4695
ecCount (threshold mask),val,COLO320DM,50-149,57,49,8,-8,58,50,4696
ecCount (threshold mask),train,SNU16,50-149,57,68,11,11,58,69,4697
ecCount (threshold mask),val,NCI-H2170,50-149,58,66,8,8,59,67,4698
ecCount (threshold mask),val,NCI-H2170,50-149,58,58,0,0,59,59,4699
ecCount (threshold mask),train,NCI-H2170,50-149,58,56,2,-2,59,57,4700
ecCount (threshold mask),train,NCI-H2170,50-149,58,50,8,-8,59,51,4701
ecCount (threshold mask),val,COLO320DM,50-149,59,53,6,-6,60,54,4702
ecCount (threshold mask),train,COLO320DM,50-149,59,54,5,-5,60,55,4703
ecCount (threshold mask),train,COLO320DM,50-149,59,59,0,0,60,60,4704
ecCount (threshold mask),test,NCI-H2170,50-149,59,60,1,1,60,61,4705
ecCount (threshold mask),train,NCI-H2170,50-149,60,66,6,6,61,67,4706
ecCount (threshold mask),train,NCI-H2170,50-149,60,52,8,-8,61,53,4707
ecCount (threshold mask),train,COLO320DM,50-149,61,56,5,-5,62,57,4708
ecCount (threshold mask),test,NCI-H2170,50-149,61,64,3,3,62,65,4709
ecCount (threshold mask),train,NCI-H2170,50-149,61,67,6,6,62,68,4710
ecCount (threshold mask),train,NCI-H2170,50-149,61,59,2,-2,62,60,4711
ecCount (threshold mask),test,NCI-H2170,50-149,61,59,2,-2,62,60,4712
ecCount (threshold mask),val,NCI-H2170,50-149,61,64,3,3,62,65,4713
ecCount (threshold mask),test,NCI-H2170,50-149,62,63,1,1,63,64,4714
ecCount (threshold mask),train,NCI-H2170,50-149,62,66,4,4,63,67,4715
ecCount (threshold mask),train,NCI-H2170,50-149,62,56,6,-6,63,57,4716
ecCount (threshold mask),train,NCI-H2170,50-149,62,64,2,2,63,65,4717
ecCount (threshold mask),train,COLO320DM,50-149,63,63,0,0,64,64,4718
ecCount (threshold mask),train,NCI-H2170,50-149,63,67,4,4,64,68,4719
ecCount (threshold mask),test,NCI-H2170,50-149,63,64,1,1,64,65,4720
ecCount (threshold mask),train,NCI-H2170,50-149,63,52,11,-11,64,53,4721
ecCount (threshold mask),train,NCI-H2170,50-149,64,54,10,-10,65,55,4722
ecCount (threshold mask),train,NCI-H2170,50-149,64,70,6,6,65,71,4723
ecCount (threshold mask),train,NCI-H2170,50-149,64,67,3,3,65,68,4724
ecCount (threshold mask),test,NCI-H2170,50-149,64,58,6,-6,65,59,4725
ecCount (threshold mask),train,COLO320DM,50-149,65,52,13,-13,66,53,4726
ecCount (threshold mask),train,NCI-H2170,50-149,65,69,4,4,66,70,4727
ecCount (threshold mask),test,NCI-H2170,50-149,65,65,0,0,66,66,4728
ecCount (threshold mask),train,NCI-H2170,50-149,65,67,2,2,66,68,4729
ecCount (threshold mask),train,NCI-H2170,50-149,65,60,5,-5,66,61,4730
ecCount (threshold mask),train,NCI-H2170,50-149,66,60,6,-6,67,61,4731
ecCount (threshold mask),train,NCI-H2170,50-149,66,50,16,-16,67,51,4732
ecCount (threshold mask),train,NCI-H2170,50-149,66,59,7,-7,67,60,4733
ecCount (threshold mask),test,NCI-H2170,50-149,67,45,22,-22,68,46,4734
ecCount (threshold mask),test,NCI-H2170,50-149,67,81,14,14,68,82,4735
ecCount (threshold mask),train,NCI-H2170,50-149,67,62,5,-5,68,63,4736
ecCount (threshold mask),train,NCI-H2170,50-149,68,53,15,-15,69,54,4737
ecCount (threshold mask),train,NCI-H2170,50-149,69,79,10,10,70,80,4738
ecCount (threshold mask),train,NCI-H2170,50-149,69,67,2,-2,70,68,4739
ecCount (threshold mask),train,NCI-H2170,50-149,69,62,7,-7,70,63,4740
ecCount (threshold mask),train,NCI-H2170,50-149,69,61,8,-8,70,62,4741
ecCount (threshold mask),train,NCI-H2170,50-149,69,56,13,-13,70,57,4742
ecCount (threshold mask),train,NCI-H2170,50-149,70,82,12,12,71,83,4743
ecCount (threshold mask),train,NCI-H2170,50-149,70,55,15,-15,71,56,4744
ecCount (threshold mask),val,NCI-H2170,50-149,70,66,4,-4,71,67,4745
ecCount (threshold mask),train,NCI-H2170,50-149,70,68,2,-2,71,69,4746
ecCount (threshold mask),train,NCI-H2170,50-149,70,58,12,-12,71,59,4747
ecCount (threshold mask),val,COLO320DM,50-149,71,51,20,-20,72,52,4748
ecCount (threshold mask),train,NCI-H2170,50-149,71,77,6,6,72,78,4749
ecCount (threshold mask),val,NCI-H2170,50-149,71,78,7,7,72,79,4750
ecCount (threshold mask),train,NCI-H2170,50-149,71,64,7,-7,72,65,4751
ecCount (threshold mask),test,NCI-H2170,50-149,71,69,2,-2,72,70,4752
ecCount (threshold mask),train,NCI-H2170,50-149,71,67,4,-4,72,68,4753
ecCount (threshold mask),train,NCI-H2170,50-149,71,69,2,-2,72,70,4754
ecCount (threshold mask),test,NCI-H716,50-149,71,77,6,6,72,78,4755
ecCount (threshold mask),train,NCI-H2170,50-149,72,70,2,-2,73,71,4756
ecCount (threshold mask),test,NCI-H2170,50-149,72,65,7,-7,73,66,4757
ecCount (threshold mask),train,NCI-H716,50-149,72,72,0,0,73,73,4758
ecCount (threshold mask),train,NCI-H2170,50-149,73,80,7,7,74,81,4759
ecCount (threshold mask),train,NCI-H2170,50-149,73,72,1,-1,74,73,4760
ecCount (threshold mask),train,NCI-H2170,50-149,73,73,0,0,74,74,4761
ecCount (threshold mask),train,COLO320DM,50-149,74,67,7,-7,75,68,4762
ecCount (threshold mask),val,COLO320DM,50-149,74,76,2,2,75,77,4763
ecCount (threshold mask),train,NCI-H2170,50-149,74,65,9,-9,75,66,4764
ecCount (threshold mask),train,NCI-H2170,50-149,74,81,7,7,75,82,4765
ecCount (threshold mask),train,NCI-H2170,50-149,74,43,31,-31,75,44,4766
ecCount (threshold mask),train,NCI-H2170,50-149,74,62,12,-12,75,63,4767
ecCount (threshold mask),train,NCI-H2170,50-149,75,69,6,-6,76,70,4768
ecCount (threshold mask),train,NCI-H2170,50-149,75,86,11,11,76,87,4769
ecCount (threshold mask),train,NCI-H2170,50-149,75,69,6,-6,76,70,4770
ecCount (threshold mask),val,NCI-H2170,50-149,75,70,5,-5,76,71,4771
ecCount (threshold mask),train,NCI-H2170,50-149,75,86,11,11,76,87,4772
ecCount (threshold mask),train,NCI-H2170,50-149,75,63,12,-12,76,64,4773
ecCount (threshold mask),train,NCI-H2170,50-149,75,75,0,0,76,76,4774
ecCount (threshold mask),train,NCI-H2170,50-149,76,76,0,0,77,77,4775
ecCount (threshold mask),train,NCI-H2170,50-149,76,88,12,12,77,89,4776
ecCount (threshold mask),train,NCI-H2170,50-149,76,73,3,-3,77,74,4777
ecCount (threshold mask),train,NCI-H2170,50-149,76,76,0,0,77,77,4778
ecCount (threshold mask),train,NCI-H2170,50-149,76,67,9,-9,77,68,4779
ecCount (threshold mask),train,NCI-H2170,50-149,76,82,6,6,77,83,4780
ecCount (threshold mask),train,NCI-H716,50-149,76,70,6,-6,77,71,4781
ecCount (threshold mask),train,NCI-H2170,50-149,77,79,2,2,78,80,4782
ecCount (threshold mask),train,NCI-H2170,50-149,77,73,4,-4,78,74,4783
ecCount (threshold mask),val,NCI-H2170,50-149,77,71,6,-6,78,72,4784
ecCount (threshold mask),train,SNU16,50-149,77,76,1,-1,78,77,4785
ecCount (threshold mask),val,NCI-H2170,50-149,78,77,1,-1,79,78,4786
ecCount (threshold mask),test,NCI-H2170,50-149,78,75,3,-3,79,76,4787
ecCount (threshold mask),train,NCI-H2170,50-149,78,73,5,-5,79,74,4788
ecCount (threshold mask),train,NCI-H2170,50-149,78,73,5,-5,79,74,4789
ecCount (threshold mask),train,NCI-H2170,50-149,78,79,1,1,79,80,4790
ecCount (threshold mask),train,NCI-H2170,50-149,78,76,2,-2,79,77,4791
ecCount (threshold mask),train,NCI-H2170,50-149,78,78,0,0,79,79,4792
ecCount (threshold mask),train,NCI-H2170,50-149,78,149,71,71,79,150,4793
ecCount (threshold mask),test,NCI-H2170,50-149,79,79,0,0,80,80,4794
ecCount (threshold mask),val,NCI-H2170,50-149,79,81,2,2,80,82,4795
ecCount (threshold mask),train,NCI-H2170,50-149,79,85,6,6,80,86,4796
ecCount (threshold mask),test,NCI-H2170,50-149,79,99,20,20,80,100,4797
ecCount (threshold mask),train,NCI-H2170,50-149,79,75,4,-4,80,76,4798
ecCount (threshold mask),train,COLO320DM,50-149,80,79,1,-1,81,80,4799
ecCount (threshold mask),test,NCI-H2170,50-149,80,47,33,-33,81,48,4800
ecCount (threshold mask),train,NCI-H2170,50-149,81,69,12,-12,82,70,4801
ecCount (threshold mask),train,NCI-H2170,50-149,81,77,4,-4,82,78,4802
ecCount (threshold mask),val,NCI-H2170,50-149,81,84,3,3,82,85,4803
ecCount (threshold mask),val,NCI-H2170,50-149,81,77,4,-4,82,78,4804
ecCount (threshold mask),train,NCI-H2170,50-149,82,49,33,-33,83,50,4805
ecCount (threshold mask),train,NCI-H2170,50-149,82,64,18,-18,83,65,4806
ecCount (threshold mask),train,COLO320DM,50-149,83,79,4,-4,84,80,4807
ecCount (threshold mask),test,NCI-H2170,50-149,83,76,7,-7,84,77,4808
ecCount (threshold mask),train,NCI-H2170,50-149,83,80,3,-3,84,81,4809
ecCount (threshold mask),train,NCI-H2170,50-149,83,70,13,-13,84,71,4810
ecCount (threshold mask),test,NCI-H2170,50-149,84,93,9,9,85,94,4811
ecCount (threshold mask),train,NCI-H2170,50-149,84,85,1,1,85,86,4812
ecCount (threshold mask),train,NCI-H2170,50-149,84,75,9,-9,85,76,4813
ecCount (threshold mask),test,NCI-H2170,50-149,84,74,10,-10,85,75,4814
ecCount (threshold mask),val,NCI-H2170,50-149,85,92,7,7,86,93,4815
ecCount (threshold mask),test,NCI-H2170,50-149,85,74,11,-11,86,75,4816
ecCount (threshold mask),test,NCI-H2170,50-149,85,84,1,-1,86,85,4817
ecCount (threshold mask),train,NCI-H2170,50-149,85,81,4,-4,86,82,4818
ecCount (threshold mask),train,NCI-H2170,50-149,86,90,4,4,87,91,4819
ecCount (threshold mask),val,NCI-H2170,50-149,86,84,2,-2,87,85,4820
ecCount (threshold mask),train,NCI-H2170,50-149,86,67,19,-19,87,68,4821
ecCount (threshold mask),train,NCI-H2170,50-149,86,89,3,3,87,90,4822
ecCount (threshold mask),train,NCI-H2170,50-149,86,82,4,-4,87,83,4823
ecCount (threshold mask),train,NCI-H2170,50-149,86,64,22,-22,87,65,4824
ecCount (threshold mask),test,NCI-H2170,50-149,86,85,1,-1,87,86,4825
ecCount (threshold mask),train,COLO320DM,50-149,87,88,1,1,88,89,4826
ecCount (threshold mask),train,NCI-H2170,50-149,87,76,11,-11,88,77,4827
ecCount (threshold mask),test,NCI-H2170,50-149,87,76,11,-11,88,77,4828
ecCount (threshold mask),val,NCI-H2170,50-149,87,82,5,-5,88,83,4829
ecCount (threshold mask),test,NCI-H2170,50-149,87,73,14,-14,88,74,4830
ecCount (threshold mask),train,NCI-H2170,50-149,87,82,5,-5,88,83,4831
ecCount (threshold mask),train,NCI-H2170,50-149,88,83,5,-5,89,84,4832
ecCount (threshold mask),train,NCI-H2170,50-149,88,79,9,-9,89,80,4833
ecCount (threshold mask),train,NCI-H2170,50-149,88,70,18,-18,89,71,4834
ecCount (threshold mask),train,NCI-H2170,50-149,88,79,9,-9,89,80,4835
ecCount (threshold mask),train,NCI-H2170,50-149,88,86,2,-2,89,87,4836
ecCount (threshold mask),train,COLO320DM,50-149,89,90,1,1,90,91,4837
ecCount (threshold mask),val,NCI-H2170,50-149,89,83,6,-6,90,84,4838
ecCount (threshold mask),val,NCI-H2170,50-149,89,112,23,23,90,113,4839
ecCount (threshold mask),test,NCI-H2170,50-149,89,78,11,-11,90,79,4840
ecCount (threshold mask),train,NCI-H2170,50-149,89,84,5,-5,90,85,4841
ecCount (threshold mask),test,NCI-H2170,50-149,89,80,9,-9,90,81,4842
ecCount (threshold mask),train,NCI-H716,50-149,89,82,7,-7,90,83,4843
ecCount (threshold mask),train,NCI-H2170,50-149,90,89,1,-1,91,90,4844
ecCount (threshold mask),train,NCI-H2170,50-149,90,65,25,-25,91,66,4845
ecCount (threshold mask),test,NCI-H2170,50-149,90,94,4,4,91,95,4846
ecCount (threshold mask),test,NCI-H2170,50-149,90,93,3,3,91,94,4847
ecCount (threshold mask),train,SNU16,50-149,90,106,16,16,91,107,4848
ecCount (threshold mask),test,COLO320DM,50-149,91,89,2,-2,92,90,4849
ecCount (threshold mask),train,NCI-H2170,50-149,91,99,8,8,92,100,4850
ecCount (threshold mask),val,NCI-H2170,50-149,91,80,11,-11,92,81,4851
ecCount (threshold mask),val,NCI-H2170,50-149,91,87,4,-4,92,88,4852
ecCount (threshold mask),train,NCI-H2170,50-149,92,95,3,3,93,96,4853
ecCount (threshold mask),val,NCI-H2170,50-149,92,86,6,-6,93,87,4854
ecCount (threshold mask),val,NCI-H2170,50-149,92,82,10,-10,93,83,4855
ecCount (threshold mask),train,NCI-H2170,50-149,93,101,8,8,94,102,4856
ecCount (threshold mask),train,NCI-H2170,50-149,93,91,2,-2,94,92,4857
ecCount (threshold mask),train,NCI-H2170,50-149,93,93,0,0,94,94,4858
ecCount (threshold mask),test,NCI-H2170,50-149,93,93,0,0,94,94,4859
ecCount (threshold mask),train,NCI-H2170,50-149,93,85,8,-8,94,86,4860
ecCount (threshold mask),test,NCI-H2170,50-149,93,91,2,-2,94,92,4861
ecCount (threshold mask),train,NCI-H2170,50-149,93,82,11,-11,94,83,4862
ecCount (threshold mask),train,NCI-H2170,50-149,93,82,11,-11,94,83,4863
ecCount (threshold mask),val,NCI-H2170,50-149,94,100,6,6,95,101,4864
ecCount (threshold mask),val,NCI-H2170,50-149,94,97,3,3,95,98,4865
ecCount (threshold mask),val,NCI-H2170,50-149,94,66,28,-28,95,67,4866
ecCount (threshold mask),train,NCI-H2170,50-149,94,87,7,-7,95,88,4867
ecCount (threshold mask),train,NCI-H2170,50-149,94,84,10,-10,95,85,4868
ecCount (threshold mask),train,NCI-H2170,50-149,94,85,9,-9,95,86,4869
ecCount (threshold mask),train,NCI-H2170,50-149,94,87,7,-7,95,88,4870
ecCount (threshold mask),train,NCI-H2170,50-149,95,91,4,-4,96,92,4871
ecCount (threshold mask),train,NCI-H2170,50-149,95,80,15,-15,96,81,4872
ecCount (threshold mask),train,NCI-H2170,50-149,96,79,17,-17,97,80,4873
ecCount (threshold mask),train,NCI-H2170,50-149,96,96,0,0,97,97,4874
ecCount (threshold mask),test,NCI-H2170,50-149,96,89,7,-7,97,90,4875
ecCount (threshold mask),val,NCI-H2170,50-149,96,89,7,-7,97,90,4876
ecCount (threshold mask),train,NCI-H2170,50-149,96,93,3,-3,97,94,4877
ecCount (threshold mask),train,NCI-H2170,50-149,97,98,1,1,98,99,4878
ecCount (threshold mask),train,NCI-H2170,50-149,97,125,28,28,98,126,4879
ecCount (threshold mask),train,NCI-H2170,50-149,97,98,1,1,98,99,4880
ecCount (threshold mask),test,NCI-H2170,50-149,97,83,14,-14,98,84,4881
ecCount (threshold mask),train,NCI-H2170,50-149,97,102,5,5,98,103,4882
ecCount (threshold mask),train,NCI-H2170,50-149,97,94,3,-3,98,95,4883
ecCount (threshold mask),val,SNU16,50-149,97,91,6,-6,98,92,4884
ecCount (threshold mask),train,SNU16,50-149,97,100,3,3,98,101,4885
ecCount (threshold mask),train,NCI-H2170,50-149,98,87,11,-11,99,88,4886
ecCount (threshold mask),train,NCI-H2170,50-149,98,107,9,9,99,108,4887
ecCount (threshold mask),train,NCI-H2170,50-149,98,101,3,3,99,102,4888
ecCount (threshold mask),train,NCI-H2170,50-149,98,93,5,-5,99,94,4889
ecCount (threshold mask),train,NCI-H2170,50-149,99,106,7,7,100,107,4890
ecCount (threshold mask),train,NCI-H2170,50-149,99,85,14,-14,100,86,4891
ecCount (threshold mask),train,NCI-H2170,50-149,99,102,3,3,100,103,4892
ecCount (threshold mask),train,NCI-H2170,50-149,99,104,5,5,100,105,4893
ecCount (threshold mask),train,NCI-H2170,50-149,99,88,11,-11,100,89,4894
ecCount (threshold mask),train,NCI-H2170,50-149,99,106,7,7,100,107,4895
ecCount (threshold mask),train,NCI-H2170,50-149,99,88,11,-11,100,89,4896
ecCount (threshold mask),train,NCI-H2170,50-149,99,83,16,-16,100,84,4897
ecCount (threshold mask),train,NCI-H2170,50-149,99,86,13,-13,100,87,4898
ecCount (threshold mask),train,NCI-H2170,50-149,100,103,3,3,101,104,4899
ecCount (threshold mask),train,COLO320DM,50-149,101,84,17,-17,102,85,4900
ecCount (threshold mask),train,NCI-H2170,50-149,101,96,5,-5,102,97,4901
ecCount (threshold mask),train,NCI-H2170,50-149,101,86,15,-15,102,87,4902
ecCount (threshold mask),test,NCI-H2170,50-149,101,100,1,-1,102,101,4903
ecCount (threshold mask),train,NCI-H2170,50-149,101,79,22,-22,102,80,4904
ecCount (threshold mask),train,NCI-H2170,50-149,101,90,11,-11,102,91,4905
ecCount (threshold mask),train,NCI-H2170,50-149,101,91,10,-10,102,92,4906
ecCount (threshold mask),test,NCI-H716,50-149,101,107,6,6,102,108,4907
ecCount (threshold mask),train,SNU16,50-149,101,122,21,21,102,123,4908
ecCount (threshold mask),train,SNU16,50-149,101,96,5,-5,102,97,4909
ecCount (threshold mask),test,NCI-H2170,50-149,102,90,12,-12,103,91,4910
ecCount (threshold mask),train,NCI-H2170,50-149,102,108,6,6,103,109,4911
ecCount (threshold mask),val,NCI-H2170,50-149,102,90,12,-12,103,91,4912
ecCount (threshold mask),train,NCI-H2170,50-149,102,92,10,-10,103,93,4913
ecCount (threshold mask),val,NCI-H2170,50-149,102,88,14,-14,103,89,4914
ecCount (threshold mask),test,NCI-H2170,50-149,103,95,8,-8,104,96,4915
ecCount (threshold mask),val,NCI-H2170,50-149,103,97,6,-6,104,98,4916
ecCount (threshold mask),test,NCI-H2170,50-149,103,75,28,-28,104,76,4917
ecCount (threshold mask),val,NCI-H2170,50-149,103,108,5,5,104,109,4918
ecCount (threshold mask),train,NCI-H2170,50-149,103,93,10,-10,104,94,4919
ecCount (threshold mask),train,NCI-H2170,50-149,103,107,4,4,104,108,4920
ecCount (threshold mask),train,NCI-H2170,50-149,104,105,1,1,105,106,4921
ecCount (threshold mask),train,NCI-H2170,50-149,104,125,21,21,105,126,4922
ecCount (threshold mask),val,NCI-H2170,50-149,104,67,37,-37,105,68,4923
ecCount (threshold mask),train,NCI-H2170,50-149,105,106,1,1,106,107,4924
ecCount (threshold mask),train,NCI-H2170,50-149,105,116,11,11,106,117,4925
ecCount (threshold mask),val,NCI-H2170,50-149,105,108,3,3,106,109,4926
ecCount (threshold mask),train,NCI-H2170,50-149,105,106,1,1,106,107,4927
ecCount (threshold mask),train,NCI-H2170,50-149,105,88,17,-17,106,89,4928
ecCount (threshold mask),test,NCI-H2170,50-149,105,104,1,-1,106,105,4929
ecCount (threshold mask),train,SNU16,50-149,105,87,18,-18,106,88,4930
ecCount (threshold mask),train,NCI-H2170,50-149,106,98,8,-8,107,99,4931
ecCount (threshold mask),train,NCI-H2170,50-149,106,103,3,-3,107,104,4932
ecCount (threshold mask),train,NCI-H2170,50-149,106,118,12,12,107,119,4933
ecCount (threshold mask),val,NCI-H2170,50-149,106,107,1,1,107,108,4934
ecCount (threshold mask),test,COLO320DM,50-149,107,98,9,-9,108,99,4935
ecCount (threshold mask),train,NCI-H2170,50-149,107,105,2,-2,108,106,4936
ecCount (threshold mask),val,NCI-H2170,50-149,107,96,11,-11,108,97,4937
ecCount (threshold mask),train,NCI-H2170,50-149,107,105,2,-2,108,106,4938
ecCount (threshold mask),train,NCI-H2170,50-149,107,134,27,27,108,135,4939
ecCount (threshold mask),test,NCI-H2170,50-149,107,95,12,-12,108,96,4940
ecCount (threshold mask),train,NCI-H2170,50-149,107,101,6,-6,108,102,4941
ecCount (threshold mask),train,NCI-H2170,50-149,108,83,25,-25,109,84,4942
ecCount (threshold mask),val,NCI-H2170,50-149,108,108,0,0,109,109,4943
ecCount (threshold mask),train,NCI-H2170,50-149,109,85,24,-24,110,86,4944
ecCount (threshold mask),train,NCI-H2170,50-149,109,116,7,7,110,117,4945
ecCount (threshold mask),train,NCI-H2170,50-149,109,102,7,-7,110,103,4946
ecCount (threshold mask),test,NCI-H2170,50-149,110,87,23,-23,111,88,4947
ecCount (threshold mask),val,NCI-H2170,50-149,110,100,10,-10,111,101,4948
ecCount (threshold mask),val,NCI-H2170,50-149,110,110,0,0,111,111,4949
ecCount (threshold mask),train,NCI-H2170,50-149,110,91,19,-19,111,92,4950
ecCount (threshold mask),val,NCI-H2170,50-149,110,103,7,-7,111,104,4951
ecCount (threshold mask),train,NCI-H2170,50-149,110,90,20,-20,111,91,4952
ecCount (threshold mask),test,NCI-H716,50-149,110,113,3,3,111,114,4953
ecCount (threshold mask),train,SNU16,50-149,110,117,7,7,111,118,4954
ecCount (threshold mask),train,NCI-H2170,50-149,111,95,16,-16,112,96,4955
ecCount (threshold mask),train,NCI-H2170,50-149,111,150,39,39,112,151,4956
ecCount (threshold mask),train,NCI-H2170,50-149,111,107,4,-4,112,108,4957
ecCount (threshold mask),train,NCI-H2170,50-149,111,96,15,-15,112,97,4958
ecCount (threshold mask),train,SNU16,50-149,111,111,0,0,112,112,4959
ecCount (threshold mask),train,NCI-H2170,50-149,112,106,6,-6,113,107,4960
ecCount (threshold mask),train,NCI-H2170,50-149,112,104,8,-8,113,105,4961
ecCount (threshold mask),train,SNU16,50-149,112,130,18,18,113,131,4962
ecCount (threshold mask),train,NCI-H2170,50-149,113,120,7,7,114,121,4963
ecCount (threshold mask),val,NCI-H2170,50-149,113,117,4,4,114,118,4964
ecCount (threshold mask),train,NCI-H2170,50-149,114,109,5,-5,115,110,4965
