unique_id,cell_line,gt_mask_relpath,coord_file_relpath,ecDNA_gt,coord_count_npy,count_delta,count_source
ncih2170_facs_fish_0223_low_her2_16,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_16.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_16.npy,64,64,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_17,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_17.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_17.npy,16,16,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_19,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_19.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_19.npy,40,40,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_2,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_2.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_2.npy,189,190,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_20,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_20.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_20.npy,31,31,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_21,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_21.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_21.npy,42,43,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_22,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_22.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_22.npy,39,39,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_23,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_23.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_23.npy,21,21,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_24,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_24.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_24.npy,23,23,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_25,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_25.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_25.npy,371,372,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_3,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_3.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_3.npy,51,51,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_4,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_4.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_4.npy,35,35,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_5,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_5.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_5.npy,9,9,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_6,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_6.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_6.npy,15,15,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_7,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_7.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_7.npy,103,104,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_8,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_8.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_8.npy,101,101,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0223_low_her2_9,NCI-H2170,gt_image/ncih2170_facs_fish_0223_low_her2_9.tif,gt_coords/ncih2170_facs_fish_0223_low_her2_9.npy,24,24,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_high_her2_21,NCI-H2170,gt_image/ncih2170_facs_fish_0423_high_her2_21.tif,gt_coords/ncih2170_facs_fish_0423_high_her2_21.npy,115,117,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_high_her2_23,NCI-H2170,gt_image/ncih2170_facs_fish_0423_high_her2_23.tif,gt_coords/ncih2170_facs_fish_0423_high_her2_23.npy,187,187,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_high_her2_24,NCI-H2170,gt_image/ncih2170_facs_fish_0423_high_her2_24.tif,gt_coords/ncih2170_facs_fish_0423_high_her2_24.npy,174,174,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_high_her2_25,NCI-H2170,gt_image/ncih2170_facs_fish_0423_high_her2_25.tif,gt_coords/ncih2170_facs_fish_0423_high_her2_25.npy,97,97,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_high_her2_26,NCI-H2170,gt_image/ncih2170_facs_fish_0423_high_her2_26.tif,gt_coords/ncih2170_facs_fish_0423_high_her2_26.npy,235,235,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_high_her2_27,NCI-H2170,gt_image/ncih2170_facs_fish_0423_high_her2_27.tif,gt_coords/ncih2170_facs_fish_0423_high_her2_27.npy,396,396,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_1,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_1.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_1.npy,113,113,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_10,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_10.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_10.npy,191,192,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_100,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_100.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_100.npy,141,141,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_101,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_101.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_101.npy,104,105,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_102,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_102.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_102.npy,49,49,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_103,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_103.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_103.npy,56,56,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_104,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_104.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_104.npy,61,61,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_105,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_105.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_105.npy,62,62,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_106,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_106.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_106.npy,78,78,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_107,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_107.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_107.npy,90,90,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_108,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_108.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_108.npy,94,94,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_109,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_109.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_109.npy,109,109,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_11,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_11.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_11.npy,44,46,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_110,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_110.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_110.npy,89,89,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_111,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_111.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_111.npy,107,107,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_112,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_112.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_112.npy,47,47,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_113,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_113.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_113.npy,38,38,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_114,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_114.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_114.npy,64,64,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_115,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_115.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_115.npy,152,152,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_116,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_116.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_116.npy,48,48,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_117,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_117.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_117.npy,241,241,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_118,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_118.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_118.npy,43,43,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_119,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_119.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_119.npy,54,54,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_12,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_12.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_12.npy,54,54,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_120,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_120.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_120.npy,154,154,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_13,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_13.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_13.npy,116,117,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_14,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_14.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_14.npy,70,70,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_15,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_15.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_15.npy,102,102,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_16,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_16.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_16.npy,61,61,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_17,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_17.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_17.npy,227,228,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_18,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_18.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_18.npy,99,100,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_19,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_19.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_19.npy,170,170,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_2,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_2.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_2.npy,97,97,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_20,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_20.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_20.npy,213,213,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_21,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_21.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_21.npy,48,48,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_22,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_22.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_22.npy,64,64,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_23,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_23.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_23.npy,167,167,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_24,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_24.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_24.npy,113,113,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_25,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_25.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_25.npy,119,119,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_26,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_26.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_26.npy,83,83,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_27,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_27.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_27.npy,72,72,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_28,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_28.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_28.npy,174,175,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_29,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_29.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_29.npy,162,162,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_3,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_3.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_3.npy,128,128,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_30,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_30.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_30.npy,96,96,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_31_a,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_31_a.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_31_a.npy,34,34,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_31_b,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_31_b.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_31_b.npy,197,197,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_32,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_32.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_32.npy,128,128,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_33,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_33.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_33.npy,149,149,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_35,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_35.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_35.npy,211,211,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_37,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_37.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_37.npy,60,60,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_4,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_4.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_4.npy,117,117,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_41,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_41.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_41.npy,112,114,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_42,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_42.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_42.npy,196,196,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_43,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_43.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_43.npy,139,139,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_44,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_44.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_44.npy,115,115,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_45,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_45.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_45.npy,132,132,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_46,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_46.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_46.npy,167,167,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_47,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_47.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_47.npy,103,103,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_48,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_48.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_48.npy,99,99,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_49,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_49.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_49.npy,141,141,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_5,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_5.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_5.npy,171,171,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_50,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_50.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_50.npy,125,125,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_51,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_51.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_51.npy,132,132,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_52,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_52.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_52.npy,327,329,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_53,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_53.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_53.npy,69,69,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_54,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_54.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_54.npy,100,100,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_55,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_55.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_55.npy,83,83,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_56,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_56.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_56.npy,101,101,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_57,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_57.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_57.npy,136,136,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_58,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_58.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_58.npy,62,62,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_59,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_59.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_59.npy,170,170,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_60,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_60.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_60.npy,171,171,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_61,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_61.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_61.npy,59,59,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_62,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_62.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_62.npy,55,55,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_63,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_63.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_63.npy,101,101,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_64,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_64.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_64.npy,113,113,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_65,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_65.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_65.npy,89,89,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_66,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_66.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_66.npy,41,41,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_67,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_67.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_67.npy,62,62,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_68,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_68.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_68.npy,103,103,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_69,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_69.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_69.npy,38,38,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_6_tx,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_6_tx.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_6_tx.npy,43,43,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_7,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_7.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_7.npy,84,84,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_70,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_70.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_70.npy,58,58,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_71,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_71.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_71.npy,135,135,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_72,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_72.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_72.npy,142,142,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_73,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_73.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_73.npy,246,246,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_74,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_74.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_74.npy,97,97,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_75,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_75.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_75.npy,111,111,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_76,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_76.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_76.npy,204,204,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_77,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_77.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_77.npy,184,186,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_78,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_78.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_78.npy,83,83,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_79,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_79.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_79.npy,41,41,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_8,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_8.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_8.npy,87,87,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_80,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_80.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_80.npy,203,203,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_81,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_81.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_81.npy,69,69,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_82,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_82.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_82.npy,187,187,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_83,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_83.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_83.npy,51,51,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0423_low_her2_84,NCI-H2170,gt_image/ncih2170_facs_fish_0423_low_her2_84.tif,gt_coords/ncih2170_facs_fish_0423_low_her2_84.npy,113,113,0,gt_mask_cc_conn8_min3
